date,liberal,liberal_strength,liberal_file,liberal_title,conservative,conservative_strength,conservative_file,conservative_title
2011-01-25,234,1.9086966143973403,5476d293306ba227264b43ac,Judge Antonin Scalia Talks To Tea Partiers In Congress Behind Closed Doors,0,0,,
2011-01-26,0,0,,,0,0,,
2011-01-27,0,0,,,0,0,,
2011-01-28,159,3.8439833288028726,5476d233306ba227264b435c,The Citizens United Games Continue: New Ad By Republican Front Group Called '60-Plus Association',0,0,,
2011-01-29,94,0.8587015049878726,5476cf1f306ba227264b40cf,New David Brock Funding PAC To Compete With Conservative Special Interest Groups,0,0,,
2011-01-30,0,0,,,0,0,,
2011-01-31,0,0,,,0,0,,
2011-02-01,0,0,,,0,0,,
2011-02-02,29,0.7112854025183458,5476d2fe306ba227264b43d8,Dodging Dominoes,0,0,,
2011-02-03,0,0,,,0,0,,
2011-02-04,0,0,,,0,0,,
2011-02-05,0,0,,,0,0,,
2011-02-06,0,0,,,0,0,,
2011-02-07,0,0,,,0,0,,
2011-02-08,38,1.1768317646273234,5476c7d6306ba227264b3b43,Bill Kristol Bails On Sarah Palin And Picks Either A Ryan/Rubio Or Christie/Rubio  2012 GOP Ticket.,0,0,,
2011-02-09,0,0,,,0,0,,
2011-02-10,582,3.6262452174812485,5476d2f9306ba227264b43d5,Iowa Republicans Believe That Obama Is A Muslim Via Frank Luntz: UPDATED,0,0,,
2011-02-11,25,2.610052586946493,5476d225306ba227264b434b,White House Retreats On Social Security -- For Now,0,0,,
2011-02-12,249,1.4547921431322588,5476c9fc306ba227264b3d0d,Kucinich: Some Other Progressive Should Challenge Obama In Primary,0,0,,
2011-02-13,98,3.5548199627892583,5476d264306ba227264b438e,"This Week: Gingrich Worried That Egyptian Muslims May Follow ""Gingrich Model"" And Take Over The Country",0,0,,
2011-02-14,54,2.5771334543515643,5476d3be306ba227264b4484,Karl Rove Flip-flops On Reconciliation: Now He's All For Using It To Undo Health-care Reform,0,0,,
2011-02-15,54,2.44368881087221,5476cf89306ba227264b4130,Dick Armey: Just Let Medicare And Social Security Be Voluntary,0,0,,
2011-02-16,152,2.274693754529241,5476ce57306ba227264b4015,The Values Of Two Budgets,0,0,,
2011-02-17,1246,6.220206267680075,5476d367306ba227264b4422,Karl Rove Blames 'Birthers' On A 'White House Strategy' To Ensnare Unwitting Republicans In 'Birch Society' Trap,0,0,,
2011-02-18,411,2.58744959835692,5476d254306ba227264b4380,"For Beck And Fox News, It's The End Times All The Time",0,0,,
2011-02-19,0,0,,,0,0,,
2011-02-20,393,1.5949579163604917,5476d2bb306ba227264b43c0,Wisconsin Protests: America Speaks Out Against Destructive Republican Policies,0,0,,
2011-02-21,0,0,,,0,0,,
2011-02-22,0,0,,,0,0,,
2011-02-23,0,0.9668515623227067,,,0,0,,
2011-02-24,0,0,,,0,0,,
2011-02-25,0,0,,,0,0,,
2011-02-26,133,2.9883538290420892,5476ca10306ba227264b3d22,God's Own Party Waits For The Chosen One,0,0,,
2011-02-27,0,0,,,0,0,,
2011-02-28,0,0,,,0,0,,
2011-03-01,0,0,,,0,0,,
2011-03-02,0,0.890262406324162,,,0,0,,
2011-03-03,143,1.3059456417022046,5476d0ac306ba227264b4221,NBC/WSJ Poll: 62% Against Stripping Public Employees' Bargaining Rights,0,0,,
2011-03-04,44,3.332358559868288,5476cac4306ba227264b3da9,Is Roger Ailes The GOP's Puppet Master? Fox Suspends Gingrich And Santorum Contracts,0,0,,
2011-03-05,0,0,,,0,0,,
2011-03-06,0,0,,,0,0,,
2011-03-07,51,2.7533812336221155,5476c866306ba227264b3ba3,Mitt Romney Is Now Using The 'Doctor Moreau' Defense Of RomneyCare By Calling It An 'Experiment',0,0,,
2011-03-08,80,2.006279530920951,5476ccda306ba227264b3f3f,Newt Gingrich Kicks Off The Crazy In Iowa,0,0,,
2011-03-09,373,3.7355384224689896,5476d171306ba227264b428d,Bill O'Reilly Tries To Argues That Obama Had 'Huge Advantage' Of Being 'The First Black' To Run For President. WRONG!,0,0,,
2011-03-10,1259,0.3758809046274274,5476d391306ba227264b4453,UPDATED: Violent Legislation: Wisconsin GOP's Power Snatch,0,0,,
2011-03-11,0,0.6541755413631387,,,0,0,,
2011-03-12,0,0,,,0,0,,
2011-03-13,0,0,,,0,0,,
2011-03-14,986,1.5873089252372434,5476d44a306ba227264b44fa,Republicans Double-Cross The Elderly,0,0,,
2011-03-15,0,0,,,0,0,,
2011-03-16,431,2.9323671700268132,5476d045306ba227264b41da,"Class War, Orchestrated Chaos, And Right-Wing Takeovers",0,0,,
2011-03-17,169,0.8027461686825271,5476cf69306ba227264b410f,"Newt Gingrich Channeled $350,000 To Anti-Gay Hate Groups",0,0,,
2011-03-18,0,0,,,0,0,,
2011-03-19,0,0,,,0,0,,
2011-03-20,27,1.0646222702365022,5476d279306ba227264b43a2,Sunday Morning Bobblehead Thread,0,0,,
2011-03-21,82,1.9967565797061264,5476d21f306ba227264b4345,"Someone Actually Proposed The Idea That There's A ""Palin Doctrine""",0,0,,
2011-03-22,0,0,,,0,0,,
2011-03-23,0,0,,,0,0,,
2011-03-24,161,2.426413634133569,5476d358306ba227264b4412,"As The Tea Partiers Run Wild In Montana, The Folks With Common Sense Start To Turn Away",0,0,,
2011-03-25,0,0,,,0,0,,
2011-03-26,0,0,,,0,0,,
2011-03-27,0,0,,,0,0,,
2011-03-28,523,6.784359835221244,5476ce38306ba227264b3ff9,Newt Gingrich Says He's Not A Hypocrite Because His Own Marital Indiscretions Instructed Him On Impeaching Bill Clinton,0,0,,
2011-03-29,313,1.0388755862128236,5476d1c1306ba227264b42e2,GOP Threatens U.S. Fiscal Suicide Over Balanced Budget Amendment,0,0,,
2011-03-30,116,1.6712650230200914,5476c7c2306ba227264b3b32,Will Jerkwad GOP Governors Help The Dems In 2012?,0,0,,
2011-03-31,267,1.7956510137132289,5476d17b306ba227264b4294,Gov. Rick Scott Booed Throwing Out First Pitch Of Yankee Spring-training Game,0,0,,
2011-04-01,404,5.060011143265673,5476cf43306ba227264b40ef,It's On Like Donkey Kong!: Wisconsin Has The Signatures For Recall Of Republican State Sen. Kapanke,0,0,,
2011-04-02,2699,2.793853166642843,5476d148306ba227264b4274,Rep. Cantor Says Social Security 'Cannot Exist' In His America,0,0,,
2011-04-03,0,0,,,0,0,,
2011-04-04,73,3.5831333388664213,5476d02c306ba227264b41ba,Ivory Coast's Violent Outburst: U.N. Warns Of Bloodbath; Hillary Clinton Responds,0,0,,
2011-04-05,126,1.94822018583879,5476cecc306ba227264b4074,"France Steps In To Oust Ivory Coast's Former Leader Gbagbo, Now Negotiating His Surrender",0,0,,
2011-04-06,1688,3.2740336190795416,5476d150306ba227264b4278,Republicans Thank Seniors For Their Vote By Proposing Medicare Plan Which  Makes Seniors Pay Most Of Their Income For Insurance,0,0,,
2011-04-07,1478,4.724500184753003,5476cf71306ba227264b411c,"UPDATED: Conservative Waukesha County Clerk ""Finds"" 7,000 Votes For Prosser",0,0,,
2011-04-08,75,1.9940992990081539,5476d026306ba227264b41b1,Meredith Vieira Lets Donald Trump Spread Birther Lies -- So NBC Scrambles To Fact-Check Him Afterward,0,0,,
2011-04-09,0,0,,,0,0,,
2011-04-10,30,1.5672652747786917,5476d172306ba227264b428e,Sunday Morning Bobblehead Thread,0,0,,
2011-04-11,1295,6.267404500256336,5476cd05306ba227264b3f52,"Little Ricky Santorum: Healthcare Act Makes You 'Less Than What God Created You To Be.' Oh, So God Wants Us To Drop Dead?",0,0,,
2011-04-12,268,2.5867785686658715,5476d018306ba227264b41a2,Washington Post: Obama's Speech Wednesday Will Embrace The Catfood Commission Plan. Kabuki!,0,0,,
2011-04-13,112,3.2226134304758194,5476cd13306ba227264b3f5f,John Boehner Declares His Love For Paul Ryan's Budget: 'I Fully Support Paul Ryan's Budget Including His Efforts On Medicare'.,0,0,,
2011-04-14,8896,2.7309715475108876,5476d024306ba227264b41ae,"Truth Is Stranger Than Fiction: AZ Birther Law Requires Candidates ""To Describe Penis""",0,0,,
2011-04-15,430,2.6787510959765175,5476d095306ba227264b420a,Karmic Update: Recall Campaign Against AZ Senate President Russell Pearce Gaining Steam,0,0,,
2011-04-16,0,0,,,0,0,,
2011-04-17,350,2.1665844339181053,5476cc5c306ba227264b3ec2,"Descending Into Madness: Glenn Beck Says The Republican Party Is Trying To Politically Assassinate Him, Bachmann And Palin",0,0,,
2011-04-18,212,4.323664665979319,5476d3e7306ba227264b44a2,New Investigative Series From Barlett And Steele -- What Went Wrong: The Betrayal Of The Middle Class,0,0,,
2011-04-19,386,3.274838128628758,5476d36b306ba227264b4425,Standard & Poor's Is Playing Us For Fools,0,0,,
2011-04-20,154,3.494697374684227,5476cf7b306ba227264b4126,C&L's 2011 Fellowship & Infrastructure Donation Drive,0,0,,
2011-04-21,962,1.5979405502212434,5476c6cc306ba227264b3a62,In Their Own Words: Tea Partiers Talk Election 2012,0,0,,
2011-04-22,0,0,,,0,0,,
2011-04-23,824,3.5224011487318156,5476d34a306ba227264b4407,"Republicans Shred Their ""Seniors' Bill Of Rights""",0,0,,
2011-04-24,136,3.2016302078572405,5476d365306ba227264b441f,"David Brooks Still Stands By His Man, Rep. Paul Ryan's 'Junk Science' Budget",0,0,,
2011-04-25,246,2.2629120120264696,5476ce84306ba227264b4036,Barletta Town Hall Verbal Brawl Over Medicare Vote,0,0,,
2011-04-26,234,1.8542633715357233,5476d1c6306ba227264b42e6,A History Of Political Lying,0,0,,
2011-04-27,0,0.8290764470721101,,,0,0,,
2011-04-28,164,1.343050802287671,5476d012306ba227264b419a,Obama Is Deporting More Young People Than Ever -- Including DREAM Act Advocates Like Prerna Lal,0,0,,
2011-04-29,0,0,,,0,0,,
2011-04-30,581,3.79948532181566,5476d132306ba227264b425a,"Sarah Palin Gets Her Message Across On Fox, All Right: She's Dangerously Clueless",0,0,,
2011-05-01,88,3.0743856325775685,5476c6cb306ba227264b3a61,Rep. Paul Ryan On This Week: Deficit Will Be Main Issue In 2012 Election,0,0,,
2011-05-02,207,3.2358810651264704,5476d0eb306ba227264b4234,Wanker Extraordinaire Joe Scarborough: Obama s Base Didn t Want Him To Catch Bin Laden,0,0,,
2011-05-03,118,1.9168838103095862,5476d0a9306ba227264b421e,NYC's Tea Party Congressman Learns A Few Things About Politics And Medicare,0,0,,
2011-05-04,0,0.3262029120504395,,,0,0,,
2011-05-05,18,2.0221974610129667,5476ce8e306ba227264b403e,"Ex-Romney Campaign Aide: Thanks, But No Thanks, Mitt.",0,0,,
2011-05-06,186,0.5564473514600401,5476d2ca306ba227264b43c9,Bin Laden And The Republicans' Magic Calendar,0,0,,
2011-05-07,163,0.984427702881985,5476d24f306ba227264b437a,More 'Isolated Incidents': Wave Of Racist-right Crimes Hits Spokane Area -- But It's Not Alone,0,0,,
2011-05-08,0,0,,,0,0,,
2011-05-09,1015,3.4111085892447592,5476ce01306ba227264b3fe0,Mike's Blog Round Up,0,0,,
2011-05-10,0,0,,,0,0,,
2011-05-11,243,1.8570176075958387,5476c90d306ba227264b3c3d,Donald Trump's Unbelievable Candidacy: Its 15 Seconds Are Just About Up,0,0,,
2011-05-12,0,0,,,0,0,,
2011-05-13,996,5.249059809589855,5476cfaa306ba227264b4154,Right-wingers' Panties Get In A Knot Over Obama Calling Them Out On Immigration -- Especially Because Every Word Was True,0,0,,
2011-05-14,92,1.76962424069487,5476cdfa306ba227264b3fdd,BREAKING: Huckabee Announces He's Not Running. Plus: Trump Drops In,0,0,,
2011-05-15,279,4.7170885179335444,5476cc32306ba227264b3e99,"Can You Hear The Dog Whistle?  Gingrich Doubles Down On His ""Obama Is A Food Stamp President"" By Invoking Detroit",0,0,,
2011-05-16,204,3.586362516870973,5476cf62306ba227264b4108,"Rep. Paul Ryan Whines About Gingrich Calling His Budget 'Right Wing Social Engineering""",0,0,,
2011-05-17,0,0,,,0,0,,
2011-05-18,631,3.6549464102543134,5476d174306ba227264b4290,Boehner In Hot Water With Tea Party Over Debt Limit,0,0,,
2011-05-19,107,0.9119777350486551,5476d144306ba227264b426e,Senate Republican Leadership Lacks The Testicular Fortitude To Embrace Ryan s Cruel Plan To Gut Medicare,0,0,,
2011-05-20,228,2.6335430709416254,5476cdff306ba227264b3fdf,Palin Blames Media For GOP Dustups -- Then Launches Into Payback Rip Of Gingrich,0,0,,
2011-05-21,11126,2.5225593305194067,5476cfd7306ba227264b416c,Right-wingers Flood Teen Who Challenged Bachmann To A Debate With Threats Of Violence,0,0,,
2011-05-22,590,1.9008979766765604,5476d09f306ba227264b4217,Behold The Power And Influence Of The Tea Party,0,0,,
2011-05-23,177,1.3555531935779233,5476d13e306ba227264b4269,"Roger Ailes Said To Have Concluded That Sarah Palin Is An ""Idiot""",0,0,,
2011-05-24,698,4.6890428867223415,5476d0da306ba227264b422c,Pawlenty Has A Problem: Man Got Sex-crime Pardon So Wife Could Open Child-care Center -- Now Accused Of Molesting Daughter,0,0,,
2011-05-25,497,5.570301371814615,5476ced8306ba227264b407f,Conservatives Circle The Wagons Around Paul Ryan And His Disastrous Path To The Poorhouse,0,0,,
2011-05-26,336,2.413679111304413,5476d303306ba227264b43dc,Gene Sperling Goes On The Offensive Against Paul Ryan On Medicaid,0,0,,
2011-05-27,109,1.965012323588882,5476c989306ba227264b3cb4,The Republican Favorite: None Of The Above,0,0,,
2011-05-28,171,5.108510594185219,5476c6aa306ba227264b3a4c,Rick Perry 2012? Maybe.,0,0,,
2011-05-29,105,2.351972115184987,5476d1d8306ba227264b42fb,David Gregory Missing The Forest For The Trees...Again.,0,0,,
2011-05-30,104,2.7927005112044636,5476cbc0306ba227264b3e46,George Will Mocks Sarah Palin's National Security Creds:  Keep Her Mitts Off Da Nukes,0,0,,
2011-05-31,133,2.1915768748910684,5476c96e306ba227264b3c9d,Sarah Palin's 'Unconventional' Route To The Presidency: The Power Of Messianic Delusion,0,0,,
2011-06-01,139,2.913484579060494,5476cf77306ba227264b4121,"Bill O'Reilly Claims Sarah Palin Ran Alaska 'Pretty Well'. Ummm, Bill, She Quit",0,0,,
2011-06-02,12500,4.300929620677594,5476d228306ba227264b434f,10 Inconvenient Truths About The Debt Ceiling,0,0,,
2011-06-03,38,2.379394182618035,5476c903306ba227264b3c35,Paul Ryan Sure Is Saying Candidate-like Things For A Guy Who Isn't Running,0,0,,
2011-06-04,0,0,,,0,0,,
2011-06-05,1048,4.351402044546826,5476cfbb306ba227264b4160,Nancy Pelosi On Face The Nation: Ask Speaker Boehner Why Congress Hasn't Gotten Anything Done,0,0,,
2011-06-06,44,3.441170656460459,5476c68a306ba227264b3a35,Rick Santorum Makes It Official.   He's 'In It To Win It' On The Republican Presidential Nomination,0,0,,
2011-06-07,936,3.7808812301336494,5476cde6306ba227264b3fcf,GOPese To English Dictionary,0,0,,
2011-06-08,60,1.8743668859533658,5476cc85306ba227264b3ee4,Tim Pawlenty's Ridiculous Google Test,0,0,,
2011-06-09,71,1.2584900175622782,5476c7d2306ba227264b3b3e,Sign Of Things To Come:  Gingrich Aides Resign En Masse,0,0,,
2011-06-10,0,0,,,0,0,,
2011-06-11,0,0,,,0,0,,
2011-06-12,82,2.5538199742311676,5476ca27306ba227264b3d32,Pawlenty Moves From Sam's Club To The Country Club,0,0,,
2011-06-13,1127,3.34310280044179,5476d0d9306ba227264b422b,Russ Feingold Lets Scott Walker Have It With Both Barrels,0,0,,
2011-06-14,33,0.8230856922013722,5476cdd0306ba227264b3fc8,Herman Cain Thinks Indonesia Is Kenya,0,0,,
2011-06-15,7,1.4266620303895272,5476cd30306ba227264b3f76,Lindsey Graham And AEI Attack Mitt Romney Over Afghanistan Comments,0,0,,
2011-06-16,691,3.6782820841308057,5476cf33306ba227264b40e1,"Michele Bachmann Hides Religious Extremist Views And Wins CNN GOP Debate, But That's About To Change",0,0,,
2011-06-17,1245,3.1169150040456772,5476cdcf306ba227264b3fc6,A Shout For Vitter Out Only Helps The GOP Get Away With Plunder,0,0,,
2011-06-18,156,2.1610041972650897,5476d09c306ba227264b4212,You Know Mitt Romney Is Out Of Touch When...,0,0,,
2011-06-19,667,3.1084744473340074,5476d0db306ba227264b422d,Jill Sobule Sings At Netroots: 'They Say They Want Our America Back',0,0,,
2011-06-20,322,3.8676098014221347,5476d1b2306ba227264b42d3,Wisconsin: The GOP's Meth Lab Of Democracy,0,0,,
2011-06-21,319,0.8730797502526164,5476c6c7306ba227264b3a5f,"Purging Voter Rolls To Steal Election, 2012 Style",0,0,,
2011-06-22,0,0,,,0,0,,
2011-06-23,0,0,,,0,0,,
2011-06-24,794,3.574792344826659,5476d046306ba227264b41db,Some History About Michele Bachmann's Radical Religious Right Agenda,0,0,,
2011-06-25,90,2.2100583700799836,5476cf00306ba227264b40b0,Would You Believe Hair Is Affecting Newt's Campaign?,0,0,,
2011-06-26,659,2.7283988742040313,5476c888306ba227264b3bc5,Karl Rove Just Won't Believe That Obama Can Win Re-Election,0,0,,
2011-06-27,0,0,,,0,0,,
2011-06-28,0,0,,,0,0,,
2011-06-29,0,1.3482946985566358,,,0,0,,
2011-06-30,498,2.0081573851492838,5476d168306ba227264b4287,"Michele Bachmann's Husband Calls Gays 'Barbaric""",0,0,,
2011-07-01,0,0,,,0,0,,
2011-07-02,136,2.425363417715129,5476d306306ba227264b43de,President Obama's Address To The Nation On The Debt Ceiling,0,0,,
2011-07-03,0,0,,,0,0,,
2011-07-04,0,0,,,0,0,,
2011-07-05,234,1.1036032870025676,5476d07e306ba227264b41f9,Tea Party Already Looking To Purge Their New Congress Members For Having The Audacity To Compromise,0,0,,
2011-07-06,1098,1.6119818320475572,5476d427306ba227264b44d9,Republicans Fail The Reagan Litmus Test,0,0,,
2011-07-07,0,0,,,0,0,,
2011-07-08,499,2.819060245979437,5476d16f306ba227264b428a,Some Days I Hate Politics,0,0,,
2011-07-09,0,0,,,0,0,,
2011-07-10,0,0,,,0,0,,
2011-07-11,0,0,,,0,0,,
2011-07-12,0,1.0557767315652697,,,0,0,,
2011-07-13,43,1.062638283877266,5476d2c9306ba227264b43c8,Mitch McConnell's New Blinky Gambit On Debt Ceiling,0,0,,
2011-07-14,30,2.8465822310786306,5476d1d8306ba227264b42fa,A Fine Bottle Of Cantor Whine To Go With That Grand Bargain,0,0,,
2011-07-15,309,2.4110332836714665,5476d18a306ba227264b42a4,Republican Senators Now Regret Picking A Fight Over 'Debt Ceiling',0,0,,
2011-07-16,94,1.4777077723038992,5476d146306ba227264b4272,Palin's Propaganda Movie Does Not-so-boffo Biz -- Even In Right-wing Markets,0,0,,
2011-07-17,22,1.3361302601760048,5476d08c306ba227264b4202,Sunday Morning Bobblehead Thread,0,0,,
2011-07-18,683,3.0373671647478515,5476ccb7306ba227264b3f1a,Taibbi: Obama's Not Pretending. He Doesn't Want A Progressive Budget Deal.,0,0,,
2011-07-19,0,0,,,0,0,,
2011-07-20,218,3.0713207409111245,5476c8b6306ba227264b3bec,Wisconsin Democrat Dave Hansen Easily Wins Recall Election,0,0,,
2011-07-21,1260,3.3366150490647843,5476d1f9306ba227264b431f,"Yes, I'll Dare Call It Treason",0,0,,
2011-07-22,0,0,,,0,0,,
2011-07-23,371,2.9976297764665993,5476c9f4306ba227264b3d06,Introducing The GOP's Divine Right Pledge,0,0,,
2011-07-24,848,2.085565237539548,5476c8b9306ba227264b3bed,New Evidence Of Vote Hacking Emerges In Ohio 2004 General Election Lawsuit,0,0,,
2011-07-25,13,3.1794661588423345,5476d1e2306ba227264b4308,"The 'Radical Center' Returns, Villager Style",0,0,,
2011-07-26,0,0,,,0,0,,
2011-07-27,0,0.8360293282187246,,,0,0,,
2011-07-28,69,3.1090616711118315,5476d205306ba227264b432c,Rick Perry Does A 'Romney Flip' On Gay Marriage And Now Wants A Federal Ban,0,0,,
2011-07-29,10,2.998277861571937,5476d170306ba227264b428c,"Laura Ingraham Flip-flops On Debt-ceiling Vote, Now Says They Should Pass Boehner's ""Unserious"" Bill. O'Reilly Lets Her Know It.",0,0,,
2011-07-30,0,0,,,0,0,,
2011-07-31,103,6.383229379710837,5476d176306ba227264b4291,Mitch McConnell Says There's A Debt Ceiling Deal Closing In That Makes Us All Conservatives: UPDATED,0,0,,
2011-08-01,36,0.9043044206213755,5476ca5e306ba227264b3d5b,Write Your Own Caption: GOP.com,0,0,,
2011-08-02,122,1.2684873757650983,5476cb47306ba227264b3e05,Mike Huckabee Says He Didn't Run For President Because Republicans Are 'Unrealistic',0,0,,
2011-08-03,0,0,,,0,0,,
2011-08-04,187,3.6182484167378517,5476d167306ba227264b4286,Bill Maher: Obama 'Has To Give Up Worrying About Looking Like The Angry Black Man',0,0,,
2011-08-05,0,0,,,0,0,,
2011-08-06,0,0,,,0,0,,
2011-08-07,157,1.6986023506474188,5476d0a7306ba227264b421c,Tea Party Nation's Judson Phillips Claims In WI Protest: 'Liberal Ideology Has Killed A Billion People' (VIDEO),0,0,,
2011-08-08,336,3.2713289761771893,5476c8fc306ba227264b3c2c,The Importance Of Wisconsin's Recall Elections Tomorrow,0,0,,
2011-08-09,442,2.878172894972502,5476d26e306ba227264b4397,The Weird Things Michele Bachmann Believes,0,0,,
2011-08-10,94,1.7915227659198707,5476d13a306ba227264b4264,The Next Big Change Moment: Who Will Win? The People Or The Banks?,0,0,,
2011-08-11,133,2.602295161184262,5476d087306ba227264b41fe,Sen. McCaskill Is Not For Extending Unemployment Benefits Because Republicans Are Against It,0,0,,
2011-08-12,344,1.794818371700386,5476d1bf306ba227264b42e0,Michele Bachmann Once Again Lies About Debt-Ceiling In Debate,0,0,,
2011-08-13,133,2.1749903647341977,5476cc4a306ba227264b3eb1,"Michele Bachmann Wins Ames, Iowa Straw Poll",0,0,,
2011-08-14,361,5.29201229273105,5476d1d3306ba227264b42f5,"Fareed Zakaria: Grow Up, Liberals!",0,0,,
2011-08-15,0,0,,,0,0,,
2011-08-16,287,4.3116219338227415,5476cd8a306ba227264b3f99,Bill Clinton Makes Fun Of Rick Perry's Anti-Washington Sentiment,0,0,,
2011-08-17,215,2.464020465518005,5476d1a2306ba227264b42c2,Republicans: The Truth Is Stranger Than Dystopian Science Fiction,0,0,,
2011-08-18,235,2.2467599180069024,5476d105306ba227264b423e,In '06 Bachmann Staffer Was Arrested In Uganda On Terrorism Charges,0,0,,
2011-08-19,47,2.594902043882861,5476d122306ba227264b424f,Rick Perlstein To Obama: Let People Know The Democratic Party Is On Their Side,0,0,,
2011-08-20,0,0,,,0,0,,
2011-08-21,369,6.89713956268501,5476cb15306ba227264b3de5,"Huntsman: 'The Minute The Republican Party Becomes The Anti-Science Party, We Have A Huge Problem'",0,0,,
2011-08-22,145,2.679855289460435,5476d058306ba227264b41eb,Five Reasons Scott Brown Is Bad For Women And Families,0,0,,
2011-08-23,0,0,,,0,0,,
2011-08-24,0,0,,,0,0,,
2011-08-25,30,1.1378065964152577,5476cfa3306ba227264b414b,The Marco Rubio 'Positioning' Tour:  Starbursts And Reporter Slobber,0,0,,
2011-08-26,1231,4.194541457534627,5476d12f306ba227264b4258,Dick Cheney Claims He -- Not Bush -- Was The Decider,0,0,,
2011-08-27,109,1.2308704591624757,5476cda8306ba227264b3fad,Bachmann Bizarro Minute: Health Care Law Is A Death Knell For Conservatism,0,0,,
2011-08-28,11,1.3865679713578027,5476cee8306ba227264b4093,Sunday Morning Bobblehead Thread,0,0,,
2011-08-29,358,1.517598295504899,5476c79b306ba227264b3b0f,Let's Remind Virginia Voters What Voting For Cantor In 2012 Means,0,0,,
2011-08-30,367,3.7295818162872862,5476c900306ba227264b3c31,There's Nothing Independent Or Nonpartisan About Americans Elect,0,0,,
2011-08-31,0,0,,,0,0,,
2011-09-01,404,3.2067614117539387,5476cf5a306ba227264b4101,Classic Koch: Fewer Voters Equals More Republicans,0,0,,
2011-09-02,228,2.6153908241300527,5476d0ae306ba227264b4222,What 'States' Rights' Actually Means,0,0,,
2011-09-03,0,0,,,0,0,,
2011-09-04,63,3.881557361619616,5476d22e306ba227264b4356,"On This Week, Jim DeMint's Nonsense Goes Unchallenged",0,0,,
2011-09-05,351,3.0568203447551134,5476d103306ba227264b423d,5 Things Bachmann Has Said That Will Haunt Her,0,0,,
2011-09-06,249,2.438524124578352,5476d016306ba227264b419f,Charles Koch Tells Big Donors President Obama Is Saddam Hussein,0,0,,
2011-09-07,19,2.2259355534238017,5476d25f306ba227264b4387,"And Mark Halperin Is Back From Suspension, Why?",0,0,,
2011-09-08,0,0,,,0,0,,
2011-09-09,62,1.8992418522882926,5476d124306ba227264b4251,"Sure, Delay Our Medicare...It's Not As If Anyone Actually Needs It!",0,0,,
2011-09-10,50,0.5803743625910041,5476d09f306ba227264b4218,Government Programs For Me; Not For Thee,0,0,,
2011-09-11,0,0,,,0,0,,
2011-09-12,2,0.4707906017313943,5476e599306ba228b6c0936c, Keys to the White House  Historian Responds,0,0,,
2011-09-13,172,1.0466026429796305,5476cd70306ba227264b3f8c,Whooda Thunk? Michele Bachmann Is A Big Fan Of The 1924 Asian Exclusion Act,0,0,,
2011-09-14,23,1.7922967027173924,5476ca8b306ba227264b3d7d,PA GOP Wants To Divvy Up State Electoral Votes By District - Whose Redistricting Lines They Control,0,0,,
2011-09-15,79,1.8318617197259446,5476c7e3306ba227264b3b4a,Michele Bachmann Meets Her Hero Sheriff Joe Arpaio And Begs For Endorsement,0,0,,
2011-09-16,166,2.1916070899745073,5476c7ae306ba227264b3b23,New GOP Talking Point: Obama Is A Member Of The Tea Party And Will Destroy Medicare,0,0,,
2011-09-17,0,0.5134502407837598,,,0,0,,
