date,liberal,liberal_strength,liberal_file,liberal_title,conservative,conservative_strength,conservative_file,conservative_title
2011-10-06,0,0,,,2,4.295777428059791,54775ba0306ba229dff76e6f,PJMedia Exclusive: A Talk with Congressman Allen West
2011-10-07,0,0,,,1,1.339941352083809,5478a9c7306ba22e4593113d,Candy Cain looking sweet in latest Zogby poll
2011-10-08,0,0,,,0,1.5497300269519743,,
2011-10-09,0,0,,,11,3.4760870343125707,5478a9c7306ba22e4593113c,Tea Time
2011-10-10,0,0,,,1,1.2477198275188683,5478a9c6306ba22e4593113a,"America, Obama, Cain, And Race"
2011-10-11,0,0,,,3,3.1130651289576914,5478a9c6306ba22e45931137,Christie Endorses Romney
2011-10-12,0,0,,,1,1.3225893383639755,5478a9c5306ba22e45931136,Throwing The Book Away
2011-10-13,0,0,,,92,4.250370953509359,54775d27306ba229f1335e9d,"Rasmussen: Cain Tied With Romney, Gingrich Now Third"
2011-10-14,0,0,,,1,1.03933673865664,5478a9c5306ba22e45931134,Are Rick Perry and his wife crazy?
2011-10-15,0,0,,,0,2.5183300391067522,,
2011-10-16,0,0,,,1,1.0021840201342571,5478a9c5306ba22e45931133,The Maynards Take Manhattan
2011-10-17,0,0,,,686,4.532760672120665,54775d0f306ba229f1335e87,GOP 2012: The Hold Your Nose Tracker
2011-10-18,0,0,,,2,2.8497993587091703,5478a9c4306ba22e45931131,The Stupidest Idea I Could Actually Get Behind
2011-10-19,0,0,,,7,2.073817629564092,5478a9c4306ba22e45931130,Wall Street in an uproar over Democrat support of  Occupy  movement
2011-10-20,0,0,,,2,1.9564651226384395,5478a9c4306ba22e4593112e,Is this the best the GOP can do?
2011-10-21,0,0,,,0,0,,
2011-10-22,0,0,,,0,0,,
2011-10-23,0,0,,,0,0,,
2011-10-24,0,0,,,0,0,,
2011-10-25,0,0,,,10,2.591566320585356,5478a9c3306ba22e4593112d,The Mitt I Know (Part I)
2011-10-26,0,0,,,5,1.0502517947069077,5478a9c3306ba22e4593112b,Laugh It Up
2011-10-27,0,0,,,0,0,,
2011-10-28,0,0,,,2,3.1087384446182105,5478a9c3306ba22e4593112a,How I learned to stop worrying and love the OWS protests
2011-10-29,0,0,,,0,0,,
2011-10-30,0,0,,,0,0,,
2011-10-31,0,0,,,2,1.0472958240544965,5478a9c2306ba22e45931129,The Politico of personal destruction
2011-11-01,0,0,,,7,1.019833184361977,5478a9c2306ba22e45931128,The Herman Cain Sex Scandal (Such As It Is)
2011-11-02,0,0,,,0,1.573605873280863,,
2011-11-03,0,0,,,4,5.093679324384373,5478a9c2306ba22e45931126,Ranking The Candidates
2011-11-04,0,0,,,0,0,,
2011-11-05,0,0,,,0,0,,
2011-11-06,0,0,,,3,1.1139688222103463,5478a9c1306ba22e45931125,Herman Cain And The Race Card
2011-11-07,0,0,,,13,1.4472127983808434,5478a9c1306ba22e45931124,Praising Cain
2011-11-08,0,0,,,6,3.0333225431583557,5478a9c1306ba22e45931122,How Herman Cain Can Overcome His Current Mess
2011-11-09,0,0,,,30,2.07170194857158,54775b97306ba229dff76e6a,Half a Loaf in Ohio s Issues Election
2011-11-10,0,0,,,5,1.4455671338955274,5478a9c0306ba22e45931120,Blood Lust
2011-11-11,0,0,,,0,0,,
2011-11-12,0,0,,,0,0,,
2011-11-13,0,0,,,6,3.0866355381813504,5478a9c0306ba22e4593111f,Blast in Iran at missile base?
2011-11-14,0,0,,,0,0,,
2011-11-15,0,0,,,1,1.8889727708153543,5478a9c0306ba22e4593111d,Having Your Cake And Eating It
2011-11-16,0,0,,,4,2.063190724338803,5478a9bf306ba22e4593111c, There is a positive case for Newt 
2011-11-17,0,0,,,3,2.8247106458545943,5478a9bf306ba22e4593111b,Sticking Up For Newt
2011-11-18,0,0,,,0,0,,
2011-11-19,0,0,,,16,1.6770878441432113,5478a9bf306ba22e4593111a,President Obama s Worst Nightmare
2011-11-20,0,0,,,0,0,,
2011-11-21,0,0,,,9,2.7791836955476135,5478a9be306ba22e45931119,Democratic Pollsters Caddell and Schoen Advise Obama Campaign 
2011-11-22,0,0,,,13,1.2643364359512026,54775b96306ba229dff76e69,No Threat of Armageddon? No Budget Deal
2011-11-23,0,0,,,6,1.4450950983349353,5478a9be306ba22e45931117, . . . let s be humane . . . 
2011-11-24,0,0,,,0,0,,
2011-11-25,0,0,,,0,0,,
2011-11-26,0,0,,,0,0,,
2011-11-27,0,0,,,533,1.0258907305449156,5478a9be306ba22e45931116,Gingrich Exposes Dark Truth On Illegal Immigration
2011-11-28,0,0,,,58,3.153517639611005,5478a9bd306ba22e45931114, The party will explicitly abandon the white working class 
2011-11-29,0,0,,,0,0,,
2011-11-30,0,0,,,4,2.546065299645158,5478a9bb306ba22e45931112,Shooting From The Lip
2011-12-01,0,0,,,2,1.5168037787782567,5478a9ba306ba22e45931111,Reinforcing The Meme
2011-12-02,0,0,,,7,1.9829697337346897,5478a9ba306ba22e45931110,Sticking Up For Newt
2011-12-03,0,0,,,0,0,,
2011-12-04,0,0,,,2,1.047461189668212,5478a9ba306ba22e4593110f,The Trump Card
2011-12-05,0,0,,,561,2.462120330250566,54775d26306ba229f1335e9c,Trump-ed up: You won t believe what Eason Jordan s up to now
2011-12-06,0,0,,,0,0,,
2011-12-07,0,0,,,20,6.492682443512562,5478a9b9306ba22e4593110c, I wonder what our President would say to such a proposal 
2011-12-08,0,0,,,141,1.4550485074497408,54775b94306ba229dff76e67,Iowa Polls Suggest Race Is Newt s to Lose
2011-12-09,0,0,,,10,2.3942557704020495,5478a9b8306ba22e45931109,Truth Is An Absolute Defense
2011-12-10,0,0,,,85,2.115111194078349,5478a9b8306ba22e45931108,Jonah Goldberg: Obama is a kung fu master at defeating straw men
2011-12-11,0,0,,,3,2.691453883290337,5478a9b8306ba22e45931107,"Watch what follows, listen to the words spoken, compare them to anything Obama has said"
2011-12-12,0,0,,,30,3.8603316325130894,5478a9b7306ba22e45931104,Mister Mormon Moneybags
2011-12-13,0,0,,,2,1.1462369569944921,5478a9b7306ba22e45931103,Trump Chumps Out
2011-12-14,0,0,,,27,2.552307833869323,5478a9b7306ba22e45931102, Everyone   s got that special conservative in their life 
2011-12-15,0,0,,,0,0,,
2011-12-16,0,0,,,0,0,,
2011-12-17,0,0,,,0,0,,
2011-12-18,0,0,,,0,0,,
2011-12-19,0,0,,,0,0,,
2011-12-20,0,0,,,0,0,,
2011-12-21,0,0,,,6,1.5424183484907874,5478a9b6306ba22e45931101,Iowa: GOP Island of Misfit Toys
2011-12-22,0,0,,,100,5.355575990430229,54775b92306ba229dff76e66,Would a President Gingrich Ban the Birth Control Pill?
2011-12-23,0,0,,,5,1.5727749444186705,5478a9b5306ba22e459310fd,A Pyrrhic victory for Democrats
2011-12-24,0,0,,,5,2.0833348326469823,5478a9b5306ba22e459310fc, Bush Hatred Prevails Over Obama Love 
2011-12-25,0,0,,,0,0,,
2011-12-26,0,0,,,0,0,,
2011-12-27,0,0,,,0,0,,
2011-12-28,0,0,,,0,0,,
2011-12-29,0,0,,,8,2.299152852969894,5478a9b5306ba22e459310fb,Is Newt Gingrich a bigot?
2011-12-30,0,0,,,0,0,,
2011-12-31,0,0,,,0,1.3997545816594235,,
2012-01-01,0,0,,,10,1.7144129364203085,5478a9b4306ba22e459310f9,The time when Glenn Greenwald was finally right
2012-01-02,0,0,,,0,0,,
2012-01-03,0,0,,,4,2.677788497133272,5478a9b4306ba22e459310f8,There are simply no boundaries
2012-01-04,0,0,,,7,6.006016058783011,5478a9b3306ba22e459310f5,It s Romney  by a Rhino s hair
2012-01-05,0,0,,,5,2.1558887263201356,5478a9b3306ba22e459310f3,McCain complains that Gingrich has done  something that we don t do in politics 
2012-01-06,0,0,,,4,2.0128920598945546,5478a9b3306ba22e459310f2,"Rick Santorum:  if that s the case, then everyone can marry several people "
2012-01-07,0,0,,,14,1.1419835764403472,54775b8e306ba229dff76e65,Debate Weekend: The Nasty Newt Show
2012-01-08,0,0,,,125,3.539676355899206,54775b85306ba229dff76e64,The Associated Press s Stinky  New Distinctiveness 
2012-01-09,0,0,,,2,1.7258505042115724,5478a9b1306ba22e459310ed,Faker-in-Chief?
2012-01-10,0,0,,,186,4.555571197848115,54775b80306ba229dff76e62,Selling Reagan: The Unconscionable Hypocrisy of Ron Paul
2012-01-11,0,0,,,1,1.6388584818532534,5478a9b1306ba22e459310ea,Obama s Chief Political Strategist doubles down on Jeremiah Wright
2012-01-12,0,0,,,21,1.7762954803700735,5478a9b0306ba22e459310e7,Obama Chic: Now Selling Campaign Gear for the One Percent
2012-01-13,0,0,,,64,3.2670112553079615,54775d24306ba229f1335e9b,"South Carolina: Romney 28%, Gingrich 21%"
2012-01-14,0,0,,,260,2.983181621657164,5478a9af306ba22e459310e4,Obama s job creation record   the whole truth
2012-01-15,0,0,,,9,1.652875552350043,5478a9ad306ba22e459310e1,South Carolina:  Mitt The Ripper  Ad Now Showing
2012-01-16,0,0,,,184,3.3274412285644566,54775b7f306ba229dff76e61,"Eric Holder, Voter ID, and the Chicago Way"
2012-01-17,0,0,,,54,2.2870978922915857,54775b72306ba229dff76e60,Resigning Yourself to Romney: A Guide for the Disgruntled
2012-01-18,0,0,,,529,3.3792079991030626,54775d24306ba229f1335e9a,The Bank of (Democratic Party) America
2012-01-19,0,0,,,12,1.8799611994092913,5478a9aa306ba22e459310d6, An act of national insanity 
2012-01-20,0,0,,,11,6.046412612837763,5478a9a9306ba22e459310d2,Does America Hate Newt Gingrich?
2012-01-21,0,0,,,14,4.001617562546193,5478a9a9306ba22e459310d0," We understand that you are no longer a press that is free, but one that is enthralled to its own ideologies "
2012-01-22,0,0,,,168,3.3926085770484242,54775b6b306ba229dff76e5e,Get Ready for Higher Gas Prices
2012-01-23,0,0,,,30,2.203657600795174,54775d23306ba229f1335e99,Florida Debate Open Thread
2012-01-24,0,0,,,5,1.3932635643868838,5478a9a8306ba22e459310cb, 1000 Days 
2012-01-25,0,0,,,500,3.681219641300719,5478a9a7306ba22e459310ca,"Mitt Romney paid out 42% of 2011 income in taxes, charitable giving"
2012-01-26,0,0,,,28,6.646796629749636,54775b62306ba229dff76e5b,On the Ground in Florida
2012-01-27,0,0,,,18,3.0423638975306893,5478a9a7306ba22e459310c7," I accuse you, Mr. President "
2012-01-28,0,0,,,0,0,,
2012-01-29,0,0,,,0,0,,
2012-01-30,0,0,,,0,0,,
2012-01-31,0,0,,,3,1.4915572361071063,5478a9a6306ba22e459310c4,Can t We All Just Get Along? Is All This Primary Fighting Good?
2012-02-01,0,0,,,163,2.0524431923512836,54775b60306ba229dff76e5a,Twelve Ways Obama Could Lose
2012-02-02,0,0,,,76,2.45166594418846,5478a9a5306ba22e459310bf,Obamanomics vs Reaganomics
2012-02-03,0,0,,,105,1.9947740820474589,54775b5e306ba229dff76e59,State GOP Establishments Attack Their Base
2012-02-04,0,0,,,32,1.4575645553031116,54775d22306ba229f1335e98,Nevada Caucuses Open Thread; Update: Romney Wins
2012-02-05,0,0,,,0,0,,
2012-02-06,0,0,,,793,2.24085859187445,54775d21306ba229f1335e97,Santorum s got game
2012-02-07,0,0,,,58,3.348683672554729,54775b5e306ba229dff76e58,Paul Ryan to Tell CPAC:  Go Bold  in 2012 or Go Home
2012-02-08,0,0,,,4,2.5920382198459633,5478a9a3306ba22e459310b8,I endorse . . .
2012-02-09,0,0,,,34,4.205667542783024,54775b5d306ba229dff76e57,The Obama Effect in Latin America
2012-02-10,0,0,,,1,1.1151972183538656,5478a9a2306ba22e459310b4,Rick Santorum at CPAC
2012-02-11,0,0,,,6,2.511188847895661,5478a9a2306ba22e459310b3,"CPAC Speeches: Contrasting Santorum, Gingrich, Romney"
2012-02-12,0,0,,,7,3.0906930522590175,5478a99f306ba22e459310af,Sarah Palin s Main CPAC Speech Points: Did She Sell Out?
2012-02-13,0,0,,,7,2.854850342927034,5478a99e306ba22e459310ad,"VIDEO: My CPAC Interview with EU Member Daniel Hannan, Freedom Lover"
2012-02-14,0,0,,,8,1.6962695656368734,5478a99e306ba22e459310ac,The Key to Unelecting 0bama?  Letting Him Do What He Does (ZeroHedge)
2012-02-15,0,0,,,0,0,,
