date,liberal,liberal_strength,liberal_file,liberal_title,conservative,conservative_strength,conservative_file,conservative_title
2011-10-28,0,0,,,276,0.5430539947360258,5478c8c5306ba22f2f0d73ac,How Catholic Conservatives Could Quietly Remake the Republican Presidential Race
2011-10-29,0,0,,,0,0,,
2011-10-30,0,0,,,9,4.603014129491151,5478c70e306ba22f2f0d725a,Transcript: NBC s  Meet the Press 
2011-10-31,0,0,,,0,0,,
2011-11-01,0,0,,,0,0,,
2011-11-02,0,0,,,0,0,,
2011-11-03,0,0,,,0,0,,
2011-11-04,0,0,,,0,0,,
2011-11-05,0,0,,,0,0,,
2011-11-06,0,0,,,3,3.128447161263635,5478c721306ba22f2f0d726e,TRANSCRIPT: CBS   Face the Nation 
2011-11-07,0,0,,,86,2.081865443248287,5478c814306ba22f2f0d7319,Our Paleolithic Elections
2011-11-08,0,0,,,0,0,,
2011-11-09,0,0,,,0,0,,
2011-11-10,0,0,,,92,6.943195199062994,5478c704306ba22f2f0d7255,"CNBC Transcript of  Your Money, Your Vote  Republican Presidential Debate"
2011-11-11,0,0,,,0,0,,
2011-11-12,0,0,,,0,0,,
2011-11-13,0,0,,,0,0,,
2011-11-14,0,0,,,0,0,,
2011-11-15,0,0,,,146,1.3470307333680434,5478c8c3306ba22f2f0d73a9,Occupy Wall Street s Law-And-Order Problem
2011-11-16,0,0,,,0,0,,
2011-11-17,0,0,,,0,0,,
2011-11-18,0,0,,,0,0,,
2011-11-19,0,0,,,0,0,,
2011-11-20,0,0,,,12,5.281325158147993,5478c715306ba22f2f0d7261,TRANSCRIPT: Meet the Press
2011-11-21,0,0.8268720137501515,,,312,0.7297816235156317,5478c760306ba22f2f0d72a3,Are Americans Really Exceptional?
2011-11-22,0,0,,,0,0,,
2011-11-23,0,0,,,42,8.358601371355912,5478c702306ba22f2f0d7254,TRANSCRIPT: CNN National Security Debate
2011-11-24,0,0,,,0,0,,
2011-11-25,0,0,,,0,0,,
2011-11-26,0,0,,,0,0,,
2011-11-27,0,0,,,0,0,,
2011-11-28,0,0,,,0,0,,
2011-11-29,0,0,,,0,0,,
2011-11-30,0,0,,,0,0,,
2011-12-01,0,0,,,0,0,,
2011-12-02,0,0,,,0,0,,
2011-12-03,0,0,,,0,0,,
2011-12-04,0,0,,,0,0,,
2011-12-05,0,0,,,0,0,,
2011-12-06,0,0,,,0,0,,
2011-12-07,0,0,,,0,0,,
2011-12-08,0,0,,,13,2.6617222050230893,5478c7e5306ba22f2f0d72fe,TRANSCRIPT: GOV. JOHN SUNUNU AND SEN. JIM TALENT PRESS CONFERENCE CALL
2011-12-09,0,0,,,0,0,,
2011-12-10,0,0,,,0,0,,
2011-12-11,0,0,,,0,0,,
2011-12-12,0,0,,,10,1.297817315567529,5478c795306ba22f2f0d72cf,Ex-Huntsman Campaign Chief Chooses Romney
2011-12-13,0,0,,,3,1.3927544980322621,5478c813306ba22f2f0d7318,"Noriega s Back, but Panama Has Yet to Escape Its Banana-Republic Past"
2011-12-14,0,0,,,0,0,,
2011-12-15,0,0,,,0,0,,
2011-12-16,0,0,,,288,2.7301566970908846,5478c768306ba22f2f0d72ab,What You Missed While Not Watching the Final Iowa Debate
2011-12-17,0,0,,,0,0,,
2011-12-18,0,0,,,0,0,,
2011-12-19,0,0,,,72,2.0905518292880116,5478c7b4306ba22f2f0d72e5,Newt the Impeacher: Will 2012 See Gingrich s Role in the Clinton Scandal Relitigated?
2011-12-20,0,0,,,3,1.4309761435908879,5478c75f306ba22f2f0d72a2,The Super Committee: Failure at Any Cost
2011-12-21,0,0,,,189,0.13343901517223156,5478c778306ba22f2f0d72b8,Can Well-Heeled Insiders Create a Populist Third-Party Sensation?
2011-12-22,0,0,,,21,0.897506152270747,5478c777306ba22f2f0d72b7,The Page Romney Interview
2011-12-23,0,0,,,0,0,,
2011-12-24,0,0,,,0,0,,
2011-12-25,0,0,,,0,0,,
2011-12-26,0,0,,,0,0,,
2011-12-27,0,0,,,20,0.922544092407865,5478c856306ba22f2f0d734d,Perry Challenges VA Ballot Decision
2011-12-28,0,0,,,1415,3.017470888407974,5478c857306ba22f2f0d734e,Bachmann Iowa Chair Ditches Her for Paul
2011-12-29,0,0,,,18,1.3442434931101281,5478c855306ba22f2f0d734c,"Mitt Romney in Iowa: Winning, One Slogan at a Time"
2011-12-30,0,0,,,0,0,,
2011-12-31,0,0,,,0,0,,
2012-01-01,0,0,,,0,0,,
2012-01-02,0,0,,,290,0.8317920210299543,5478c8c0306ba22f2f0d73a5,Can Ron Paul Pull Off a Youth Revolt in Iowa?
2012-01-03,0,0,,,21,1.8211927804276937,5478c852306ba22f2f0d734a,Will the Global Economy Finally Recover in 2012?
2012-01-04,128,0.16984985778101924,5478c853306ba22f2f0d734b,Not So Apocalypto: What the Mayan Calendar Tells Us About Latin America in 2012,463,1.733648963584319,5478c8bb306ba22f2f0d73a2,The Iowa Caucus in Two Minutes
2012-01-05,0,0,,,0,0,,
2012-01-06,0,0,,,0,0,,
2012-01-07,0,0,,,0,0,,
2012-01-08,0,0,,,0,0,,
2012-01-09,0,0.28328386729434285,,,165,2.684622970753818,5478c8ba306ba22f2f0d73a1,What You Missed While Not Watching the New Hampshire Republican Debates
2012-01-10,0,0,,,0,0,,
2012-01-11,0,0,,,0,0,,
2012-01-12,0,0,,,0,0,,
2012-01-13,0,0,,,2,0.7330665748915667,5478c80f306ba22f2f0d7316,Taiwan Goes to Vote: What s at Stake in the Island Nation s Election
2012-01-14,0,0,,,7,1.1120004188062194,5478c8b9306ba22f2f0d739f,"Taiwan Re-Elects President Ma, Bolstering Ties to China"
2012-01-15,0,0,,,60,0.895367437024866,5478c792306ba22f2f0d72cd,Newt: Seamus Story Paints a  Picture  of Mitt
2012-01-16,0,0,,,0,0.1329188380763997,,
2012-01-17,0,0,,,132,2.449923286748363,5478c7e2306ba22f2f0d72fd,What You Missed While Not Watching the Fox News South Carolina GOP Debate
2012-01-18,0,0,,,0,0,,
2012-01-19,0,0,,,153,0.851248056813847,5478c71b306ba22f2f0d7267,The Most Important Number in Politics You ve Never Heard Of
2012-01-20,390,0.23512767728909711,5478c8bc306ba22f2f0d73a3,Fashion Friday: Mitt Romney s Dad Jeans and More Style Scoop,136,1.701080676240579,5478c850306ba22f2f0d7348,What You Missed While Not Watching the Last South Carolina GOP Debate
2012-01-21,0,0,,,0,0,,
2012-01-22,0,0,,,0,0,,
2012-01-23,16,1.0825475123982,5478c77b306ba22f2f0d72bc,Warren Buffett Is on a Radical Track,125,4.589271946752829,5478c794306ba22f2f0d72ce,The Return of the Native: Rick Perry as Damaged Goods in Texas
2012-01-24,0,0,,,0,0,,
2012-01-25,0,0,,,17,0.6602677351427213,5478c7b1306ba22f2f0d72e3,Candidate Capriles: Could This Man Defeat Venezuela s Hugo Chavez?
2012-01-26,0,0,,,0,0,,
2012-01-27,0,0,,,0,0,,
2012-01-28,0,0,,,0,0,,
2012-01-29,0,0,,,0,0,,
2012-01-30,2,0.6122330820868112,5478c74d306ba22f2f0d7293,Brotherhood Rising: How the Islamist Group Became a Force in Egypt's Power Equation,0,0,,
2012-01-31,0,0,,,0,0,,
2012-02-01,0,0,,,0,0,,
2012-02-02,0,0,,,0,0,,
2012-02-03,0,0,,,167,1.9158834668984426,5478c8af306ba22f2f0d7398,"Romney Set to Advance in Nevada, but Is He Falling Behind Obama?"
2012-02-04,0,0,,,0,0,,
2012-02-05,0,0,,,0,0,,
2012-02-06,0,0,,,830,1.4469952338126535,5478c8b8306ba22f2f0d739d,Why Technology and Innovation Are Critical to America s Future
2012-02-07,0,0,,,0,0,,
2012-02-08,0,0,,,0,0,,
2012-02-09,0,0,,,324,1.1060113131187244,5478c747306ba22f2f0d728e,Four Ways the U.S. Could End Up at War with Iran Before the Election*
2012-02-10,0,0,,,59,1.3063771824492785,5478c792306ba22f2f0d72cc,"Fears, Faith and Freedom at CPAC"
2012-02-11,0,0,,,0,0,,
2012-02-12,0,0,,,0,0,,
2012-02-13,689,0.005882343174977045,5478c8af306ba22f2f0d7397,Birth Control Debate: Why Catholic Bishops Have Lost Their Grip on U.S. Politics and Their Flock,0,1.6250779798225434,,
2012-02-14,0,0,,,0,0,,
2012-02-15,0,0,,,21,1.1146767827271922,5478c8b4306ba22f2f0d739c,How Is Obama Faring Against a Republican Challenge?
2012-02-16,0,0,,,4,0.5365447225863371,5478c8b3306ba22f2f0d7399,Climate Action: Stopping Global Warming Through the Back Door
2012-02-17,0,0,,,0,0,,
2012-02-18,0,0,,,0,0,,
2012-02-19,0,0,,,0,0,,
2012-02-20,1,2.0437994793545613,5478c8df306ba22f2f0d73c0,Halftime and Hyperbole,2795,0.4871553496169038,5478c8b3306ba22f2f0d739a,What Got Lost in the Debate About Birth Control
2012-02-21,0,0,,,876,1.1884416635418835,5478c8df306ba22f2f0d73c1,Gasbag: Why No President Can Bring Us $2 Gasoline
2012-02-22,0,0,,,0,0,,
2012-02-23,0,0,,,0,0,,
2012-02-24,0,0,,,0,0,,
2012-02-25,0,0,,,0,0,,
2012-02-26,0,0,,,0,0,,
2012-02-27,0,0,,,2,0.22358241310680343,5478c7af306ba22f2f0d72e2,How the Youth Lost the Revolution
2012-02-28,0,0,,,242,1.1848060629395432,5478c8b4306ba22f2f0d739b,Romney Fends Off Fierce Santorum Challenge to Win Michigan Primary
2012-02-29,0,0,,,0,0,,
2012-03-01,0,0,,,0,0,,
2012-03-02,0,0,,,37,1.0420554731925669,5478c8ab306ba22f2f0d7393,Dead Tree Alert: Shiny Object Lesson
2012-03-03,0,0,,,0,0,,
2012-03-04,0,0,,,42,1.0859565159500029,5478c84b306ba22f2f0d7343,Obama Courts AIPAC Before Netanyahu Meeting
2012-03-05,3,1.4895700522872921,5478c77a306ba22f2f0d72bb,Why Neither Party Speaks Our Language Yet,487,1.3459967558874144,5478c8aa306ba22f2f0d7392,How Florida Is Leading U.S. Politics Back to the Culture Wars
2012-03-06,0,0,,,0,0,,
2012-03-07,0,0,,,0,0,,
2012-03-08,0,0,,,4,1.8758844213016814,5478c7e0306ba22f2f0d72fb,Relentless
2012-03-09,0,0,,,0,0,,
2012-03-10,0,0,,,0,0,,
2012-03-11,0,0,,,0,0,,
2012-03-12,2,0.5193752558047534,5478c8ab306ba22f2f0d7394,Shiny Object,72,0.9130844604370469,5478c8ae306ba22f2f0d7396,The Walking Dead Watch: Better Angels
2012-03-13,0,0,,,90,4.5407315814369404,5478c84c306ba22f2f0d7344,Romney Down South: Can Mitt Really Win Over Conservatives in Dixie?
2012-03-14,0,0,,,150,0.1614774292842025,5478c7de306ba22f2f0d72f9,SXSW Interactive Goes Political: Americans Elect Wins 2012 People s Choice Award
2012-03-15,0,0,,,0,0,,
2012-03-16,0,0,,,0,0,,
2012-03-17,0,0,,,0,0,,
2012-03-18,0,0,,,0,0,,
2012-03-19,0,0,,,0,0.3417852449297232,,
2012-03-20,0,0,,,172,1.8703346307038602,5478c7ad306ba22f2f0d72e0,Who Should Be the Next President of the World Bank?
2012-03-21,0,0,,,0,0,,
2012-03-22,0,0,,,0,0,,
2012-03-23,234,0.4957835635713993,5478c80a306ba22f2f0d7313,Obama Speaks Out on Trayvon Martin: A Personal Appeal with Political Risk,2,0.33426071015114855,5478c7db306ba22f2f0d72f8,Toulouse Killings Take Center Stage In France s Presidential Campaign
2012-03-24,0,0,,,0,0,,
2012-03-25,0,0,,,0,0,,
2012-03-26,0,0,,,0,0,,
2012-03-27,0,0,,,48,0.8322069832253677,5478c8ac306ba22f2f0d7395,Romney s Well-Rehearsed Case Against Obama and the Russians
2012-03-28,0,0,,,0,0,,
2012-03-29,0,0,,,0,0,,
2012-03-30,0,0,,,0,1.004324814653944,,
2012-03-31,0,0,,,0,0,,
2012-04-01,0,0,,,0,0,,
2012-04-02,0,0,,,0,0,,
2012-04-03,0,0,,,0,0,,
2012-04-04,0,0,,,0,0,,
2012-04-05,0,0,,,0,0,,
2012-04-06,0,0,,,0,0,,
2012-04-07,0,0,,,0,0,,
2012-04-08,0,0,,,0,0,,
