date,liberal,liberal_strength,liberal_file,liberal_title,conservative,conservative_strength,conservative_file,conservative_title
2012-04-22,297,0.9480360043084646,547be484306ba271655aed97,The Wrath of Grapes,619,0.847841048407862,547bd7e0306ba271270122c7," Presidential  vs.  Political  Trips: A Blurry Line, and Tricky Math"
2012-04-23,168,0.6582310646125931,547be520306ba271dff65d13,The Overrated Vice Presidential Home-State Effect,0,0,,
2012-04-24,0,0,,,158,1.3565478406371583,547bd82e306ba271270122d8,Fox News Host Corrects Obama's 'Silver Spoon' Quote
2012-04-25,134,0.6088477603070657,547bd944306ba2712701231d,What Do Springtime Polls Tell Us About the General Election?,3812,1.6654423105659772,547be313306ba271655aed3a,We Are Not Stupid
2012-04-26,479066,0.7925066932368598,547bd9c6306ba2712701233e,Geithner Replies To Tax Plan Critique,177,1.1145529146549358,547bd947306ba2712701231e,Culture Warriors Don't Win
2012-04-27,0,0,,,6,0.9412000771388975,547bd9c6306ba2712701233d,A Visit to White House
2012-04-28,0,0,,,1703,1.6804107209398933,547be128306ba271655aecba,Opponents Pounce as Obama Trumpets the Killing of Bin Laden
2012-04-29,0,0,,,8689,0.7996840380329917,547bdde4306ba271655aebdf,Recall Election Tests Strategies For November
2012-04-30,0,0,,,5005,0.9460451401025423,547be43d306ba271655aed87,Obama Campaign Confronts Voter ID Laws
2012-05-01,479066,0.9982176072535802,547be230306ba271655aed00,Ties to Romney '08 Helped Fuel an Equity Firm,51,2.280550675370044,547bdf1c306ba271655aec2b,Playing Politics on an Anniversary
2012-05-02,0,0,,,249,1.7410404494242098,547bd972306ba27127012327,Updates on the French Presidential Debate
2012-05-03,0,0,,,4113,0.8418698653766585,547bd745306ba271270122a2,Romney Camp Stirred Storm Over Gay Aide
2012-05-04,0,0,,,99,0.893596285921214,547be2ca306ba271655aed2c,Bork and Equal Protection
2012-05-05,479363,1.1473746575578383,547bd82d306ba271270122d7,Expanding His Base: Twin Grandsons for Romney,0,0,,
2012-05-06,0,0,,,3884,2.114705150640421,547be483306ba271655aed96,"Do as I Do, Not as I Say"
2012-05-07,479066,0.842247045405744,547bd97c306ba2712701232e,"Do as I Do, Not as I Say",34,1.4959421250102198,547be280306ba271655aed19,New Obama Ad Focuses on Finishing the Job
2012-05-08,297,0.511609004885073,547be280306ba271655aed18,Ad Watch: A Big Advertising Buy as the Incumbent Sets Out to Offer a New Narrative,6,1.1669360757575815,547be2f3306ba271655aed37,Romney Courts Michigan in Return to Former Home State
2012-05-09,297,1.0656312166183752,547bda18306ba27127012355,"Aggressive Ads For Obama, At the Ready",668,2.1565617146356564,547bda17306ba27127012353,"Aggressive Ads for Obama, at the Ready"
2012-05-10,62,0.2919135205345009,547bdde2306ba271655aebde,Jobs and the Election: A Weekly Tracker,0,0,,
2012-05-11,0,0,,,206,1.6496905390085708,547be3ed306ba271655aed6f,Obama Campaign Pushes the Issue Of Gay Marriage
2012-05-12,0,0,,,0,0,,
2012-05-13,0,0,,,0,0,,
2012-05-14,0,0,,,0,0,,
2012-05-15,0,0,,,9,0.653540809444778,547bded0306ba271655aec20,"In Iowa, Romney Tests Economic Message"
2012-05-16,13,0.27803523406369857,547be5cd306ba271dff65d43,Kerry's 2004 Campaign Manager Joins Obama 'Super PAC',60,1.1791914824072152,547bd719306ba27127012296,"Playing Left, Right    or Center"
2012-05-17,33870,0.25897586048552934,547be417306ba271655aed7a,G.O.P. 'Super PAC' Weighing A Hard-Line Attack on Obama,871,1.1922197500699259,547bd69b306ba27127012274,Romney Rejects Using the Rev. Jeremiah Wright Against Obama
2012-05-18,0,0,,,0,0,,
2012-05-19,0,0,,,0,0,,
2012-05-20,0,0,,,0,0,,
2012-05-21,0,0,,,137,0.7805657841836218,547bdbc1306ba271655aeb50,Obama Defends Attacks on Romney's Work at Bain
2012-05-22,0,0,,,26,2.1009752683458682,547bda15306ba27127012351,'Super PACs' Release Dueling Ads
2012-05-23,0,0,,,0,0,,
2012-05-24,0,0,,,77,0.4051917306234678,547bdd4f306ba271655aebb6,What Romney Should Do About Immigration
2012-05-25,57,0.05402946460417457,547bdde2306ba271655aebdd,Muslim Brotherhood Candidate Has Early Lead in Egypt Presidential Election,1084,1.1587348968195845,547bdc66306ba271655aeb80,"On the Road For Romney, 40,000 Miles And Counting"
2012-05-26,0,0,,,338,1.620481030496692,547be094306ba271655aec90,Political Dividends
2012-05-27,0,0,,,146,0.25677985620248833,547be4d8306ba271dff65d04,Nasty Like Us
2012-05-28,0,0,,,0,0,,
2012-05-29,479066,0.8134922893147186,547bdb6c306ba271655aeb3b,"With a War Hero at His Side, Romney Courts Veterans",136,0.9918167363315886,547be61f306ba271dff65d56,"In a Town on an Upswing, Romney Brings a Message of Economic Woe"
2012-05-30,0,0,,,1089,1.5737020621032762,547bdf44306ba271655aec36,Down With Religion?
2012-05-31,0,0,,,798,0.3998534766578603,547be095306ba271655aec92,Axelrod's Anti-Romney Message Gets Drowned Out
2012-06-01,0,0,,,392,2.364178914217238,547bd69b306ba27127012273,Critics From Base See Romney Pulling Punches on 'Nice Guy' Obama
2012-06-02,479066,1.2045518552933847,547bd949306ba27127012320,Oops Dept.: An Ill-Timed Dinner Offer,0,0,,
2012-06-03,479066,0.8709007415540169,547bde2d306ba271655aebf2,Imagining A Romney Recovery,302,1.0548847054400678,547bdef3306ba271655aec25,Imagining a Romney Recovery
2012-06-04,0,0,,,0,0,,
2012-06-05,347,0.6634207800063023,547be525306ba271dff65d1a,Governors' Races Can Be a Contrary Indicator for Presidential Elections,221,0.9755581275272839,547be0e1306ba271655aeca6,What Wisconsin Means   and Doesn't
2012-06-06,0,0,,,748,1.360749483950959,547be12c306ba271655aecbe,No Recall
2012-06-07,0,0,,,578,0.5433372796463974,547bd76c306ba271270122ac,"No Nomination, but Paul Predicts Strong Contingent at G.O.P. Convention"
2012-06-08,479144,1.2836416476360537,547bd7ba306ba271270122bb,"In Texas, Perry Laughs At His White House Run",333,1.2172437654384756,547be5f1306ba271dff65d47,Democrats Hit Romney on 'Message of Wisconsin' Comments 
2012-06-09,0,0,,,0,0,,
2012-06-10,297,1.863793488281403,547be54e306ba271dff65d26,"Political Memo: Not the '08 Campaign, but More May Be at Stake",80,1.5294733771447901,547bdea4306ba271655aec15,Pro-Obama Super PAC Up With New Bain Attack
2012-06-11,6047,0.27944468576085335,547be153306ba271655aecc6,Jeb Bush Offers Critical Views of Modern Republican Party and Its 'Orthodoxy',0,0,,
2012-06-12,0,0,,,524,0.7172341592905713,547bddbd306ba271655aebd6,An Election Half Empty
2012-06-13,479066,0.37216765360831416,547bde09306ba271655aebe8,Speaking Out Against 'Super PACs',72,1.2059917648887624,547bd9ee306ba27127012349,Big Government
2012-06-14,0,0,,,315,1.3240972745492667,547bdde5306ba271655aebe4,Obama Says Election Offers a Clear Choice on the Economy's Long-Term Path
2012-06-15,0,0,,,16,1.4863822057059062,547be647306ba271dff65d60,Romney Kicks Off Bus Tour in New Hampshire
2012-06-16,0,0,,,0,0,,
2012-06-17,0,0,,,459,1.281832711929127,547bd952306ba27127012325,"With Revolution s Fate at Stake, Egypt Votes on President"
2012-06-18,0,0,,,0,0,,
2012-06-19,0,0,,,0,0,,
2012-06-20,0,0,,,498,1.0030731060871274,547bdf70306ba271655aec46,Bosses Rein In Banker Who Golfs With Obama
2012-06-21,297,0.4251357983874755,547be2f0306ba271655aed31,Campaign Casualty: Pro-Romney Truck Destroyed,0,0,,
2012-06-22,0,0,,,0,0,,
2012-06-23,297,0.7632352967557561,547bd78d306ba271270122b1,Politico Suspends Reporter,0,0,,
2012-06-24,0,0,,,0,0,,
2012-06-25,0,0,,,217,1.5358441044614302,547bd951306ba27127012324,Romney and Energy
2012-06-26,0,0,,,1771,1.1219554242491276,547be620306ba271dff65d57,Elizabeth Warren Rips Into Romney at Obama Fund-Raiser in Boston
2012-06-27,0,0,,,114,1.1072287470833975,547bdf92306ba271655aec49,Washington Post Rebuffs Romney on Retraction
2012-06-28,0,0,,,5788,0.9337943458695813,547bde0a306ba271655aebea,Egypt s Everywoman Finds Her Place Is in the Presidential Palace
2012-06-29,0,0,,,0,0,,
2012-06-30,0,0,,,0,0,,
2012-07-01,0,0,,,37,1.064985617171207,547bde2d306ba271655aebf3,Murdoch Chides Romney on Campaign and Obama Challenge
2012-07-02,0,0,,,0,0,,
2012-07-03,0,0,,,49,0.72123278372118,547be4f9306ba271dff65d09,Presidential Vacation Reading
2012-07-04,0,0,,,0,0,,
2012-07-05,0,0,,,0,0,,
2012-07-06,0,0,,,218,0.43152075726259986,547be006306ba271655aec70,Romney and Republicans Criticize Obama Over Weak Jobs Report
2012-07-07,0,0,,,2557,3.205818586648681,547be2f0306ba271655aed32,Our Political Black Hole
2012-07-08,73,0.0836809994336506,547bd9ec306ba27127012345,Mike Huckabee Likes Romney. Really.,0,0,,
2012-07-09,0,0,,,0,0,,
2012-07-10,0,0,,,105,1.930698041983166,547be43c306ba271655aed86,Mitt's Summer Reading Assignment
2012-07-11,0,0,,,1589,2.2699893600746592,547bd855306ba271270122e3,Romney in the Lions' Den
2012-07-12,0,0,,,1456,2.169570232738158,547bdef0306ba271655aec21,Romney Says He Offers Better Chance for Blacks
2012-07-13,0,0,,,140,1.6381604996844348,547bd8c8306ba27127012302,Cheneys Host Fund-Raiser for Romney in Wyoming
2012-07-14,0,0,,,105,0.6344044814451899,547bddbd306ba271655aebd4,"Facing a Slowing Economy, China Turns to American Exports"
2012-07-15,1376,0.9818373263565507,547bdbca306ba271655aeb55,"When Did Romney Step Back From Bain? It's Complicated, Filings Suggest",3869,1.6020083787213328,547bd9f0306ba2712701234b,No Apologies: Obama Campaign Continues Attacks on Romney
2012-07-16,0,0,,,686,1.32933089001924,547be4d9306ba271dff65d08,"For Political Closure, We Need Disclosure"
2012-07-17,0,0,,,168,1.5428496481898197,547be649306ba271dff65d61,Mitt Romney's Long Hot Summer
2012-07-18,0,0,,,0,0,,
2012-07-19,0,0,,,0,0,,
2012-07-20,0,0,,,559,3.464842954616211,547be209306ba271655aecf5,Fund-Raiser for Obama To Leave Post at UBS
2012-07-21,0,0,,,0,0,,
2012-07-22,0,0,,,297,0.04488080791218663,547be37c306ba271655aed53,The Power Of the Veep
2012-07-23,0,0,,,452,0.6389687573808276,547bdcd3306ba271655aeb98,The Politics of Anything Goes
2012-07-24,0,0,,,0,0,,
2012-07-25,0,0,,,471,0.9212093985434783,547be0bd306ba271655aec9e,"'Yes, I Did Build That,' Says a Businessman -- but It Turns Out He Got Some Help"
2012-07-26,0,0,,,0,0,,
2012-07-27,0,0,,,0,0,,
2012-07-28,0,0,,,1615,0.4304303317185164,547be487306ba271655aed9c,Obama's Team Taking Gamble Going Negative
2012-07-29,0,0,,,2046,2.9200744300882255,547be099306ba271655aec98,Mitt s Olympic Meddle
2012-07-30,0,0,,,0,0,,
2012-07-31,0,0,,,167,2.2780936065966246,547be237306ba271655aed06,The Palin Effect
2012-08-01,0,0,,,3970,2.423850979040715,547bd9c9306ba27127012341,Obama Supporters Barraged With Pleas for Cash
2012-08-02,297,0.4647050761624858,547bd9a4306ba27127012339,An Urgent Plea for Money,173,2.037271005616926,547be199306ba271655aecd7,Britain or Bust
2012-08-03,0,0,,,0,0,,
2012-08-04,0,0,,,0,0,,
2012-08-05,0,0,,,1143,2.485088250781576,547be4d7306ba271dff65d02,Record Spending by Obama s Camp Shrinks Coffers
2012-08-06,0,0,,,1624,2.0550489464221373,547be072306ba271655aec8c,Embracing Sheldon Adelson
2012-08-07,0,0,,,389,0.9447188483189287,547be596306ba271dff65d32,Take Part in Live Op-Ed Video Discussions
2012-08-08,297,1.5870364118404297,547be071306ba271655aec88,Obama Uses Olympics To Get a Campaign Edge,0,0,,
2012-08-09,0,0,,,5956,2.1312299813727624,547be415306ba271655aed79,"On Romney's Ledger, a Couple's Happy Ending"
2012-08-10,0,0,,,87,2.1270628979235573,547bdb9b306ba271655aeb4c,Criticized 'Super PAC' Ad Has Yet to Be Broadcast as a Paid Commercial
2012-08-11,10754,1.4977208144723642,547bd8cd306ba27127012307,A Risky Rationale Behind Romney's Choice of Ryan,1871,0.6400825065883013,547bd807306ba271270122d1,Risky Ryan
2012-08-12,297,2.1747837696304453,547bd91e306ba27127012315,The Rationale Behind an Audacious Move,8509,1.5259604259653607,547be619306ba271dff65d4f,The Veil of Opulence
2012-08-13,528,1.5630597503413497,547bde58306ba271655aec00,Tea Party Hopes to Gain Larger Stage in Election With Romney's Pick,637,1.7668539569269552,547be1e4306ba271655aeceb,Everything Wall St. Should Know About Ryan
2012-08-14,297,2.104929032729233,547be029306ba271655aec75,Everything Wall St. Should Know About Ryan,456,2.239794388274252,547bd9a1306ba27127012336,The Other Running Mates
2012-08-15,173,0.9138880636663698,547bdecf306ba271655aec1f,"Aug. 15: To Bounce, or Not to Bounce",536,1.1724144223090986,547be39f306ba271655aed59,Ann Romney Refuses to Release More Tax Returns
2012-08-16,954,1.01536045321079,547bd856306ba271270122e7,Aug. 16: Why I'm Not Buying the Romney Rally,1224,1.293330893558338,547bdfe2306ba271655aec66,Romney Says 'I've Paid at Least 13%' in Taxes in Past Decade
2012-08-17,958132,1.4953251131985632,547be500306ba271dff65d12,Making Art Out of Presidential Politics,0,0,,
2012-08-18,0,0,,,653,1.9411254910194888,547be61e306ba271dff65d55,Obama s (Perceived) Transformation
2012-08-19,594,0.6141772428072776,547bd6c4306ba27127012283,Deluded Individualism,8,1.250871711221068,547bd6ec306ba2712701228c,Media Hunt for Shirtless Photo of Ryan
2012-08-20,479066,0.7139241288903846,547be1c5306ba271655aece8,G.O.P. Packaging Seeks to Reveal A Warm Romney,1262,1.4608897513036543,547be103306ba271655aecad,G.O.P. Packaging Seeks to Reveal A Warm Romney
2012-08-21,0,0,,,0,0,,
2012-08-22,0,0,,,3662,2.3655754560273747,547bdbef306ba271655aeb5f,Has Obama Made the Job Situation Worse?
2012-08-23,479066,1.2783305196679178,547bd69d306ba27127012278,Baker Who Rebuffed Biden Gives Ryan Warm Welcome,120,3.5613992790913436,547bd977306ba2712701232a,Clinton Appeals to Voters in New Obama Ad
2012-08-24,0,0,,,1311,2.7386519470183885,547bdce1306ba271655aeb9b,Romney Makes a Birth Certificate Joke While Campaigning in Michigan
2012-08-25,451,0.012433190826622975,547be370306ba271655aed4f,The Antisocial Contract,3221,1.7415104658753116,547be257306ba271655aed09,Libertarian Legion Stands Ready to Accept Torch From Paul
2012-08-26,479066,0.3833617899912696,547be2c9306ba271655aed2b,"Election 2012: Citing Weather, Republicans Cancel First Day of Convention",3086,1.787025215261815,547be174306ba271655aecce,Too Late to Shake That Etch A Sketch
2012-08-27,0,0,,,1032,1.9279518893461447,547bd69d306ba27127012276,The Top Three Myths About Myths
2012-08-28,0,0,,,100,0.8436401050669013,547be04f306ba271655aec7e,"Strip Club Workers Can Tell, 'You're From the Convention, Aren't You?'"
2012-08-29,0,0,,,13280,1.4101560745831654,547be525306ba271dff65d19,The Secret Weapon: All of Us
2012-08-30,479066,0.3136154048777478,547be27f306ba271655aed16,Deconstructing Ann Romney's Speech,1715,2.1520138287864286,547be174306ba271655aeccd,Renovating Mitt Romney
2012-08-31,100,0.05788762884357118,547be460306ba271655aed8e,Mitt's Mushy Moment,880,2.820831379240494,547bda1b306ba27127012357,Humanize This!
2012-09-01,0,0,,,251,0.2607529774001258,547bde9e306ba271655aec0e,"In Colorado, Obama Takes Page From Unexpected Democratic Victory"
2012-09-02,0,0,,,7148,0.42865822920617075,547bdf47306ba271655aec38,Cruel Conservatives Throw a Masquerade Ball
2012-09-03,266,0.6551483313905999,547bdea3306ba271655aec14,G.O.P. Seizes on a Question: Are You Better Off Than You Were 4 Years Ago?,1628,1.0258373192653907,547bde78306ba271655aec03,What Muffins Say About Mitt Romney
2012-09-04,0,0,,,850,2.896955932797996,547be318306ba271655aed3e,The Elevator Speech
2012-09-05,0,0,,,17099,3.716544602320158,547be152306ba271655aecc5,The Truth About Obama and Israel
2012-09-06,0,0,,,1863,1.9054891527807376,547be4fb306ba271dff65d0c,"Bill, Barack and Us"
2012-09-07,479363,1.3437065090895044,547bd9a4306ba2712701233a,The Ad Campaign: Recalling a Less Friendly Time,450,2.7823404247069305,547bdf23306ba271655aec34,Fire This Guy?
2012-09-08,0,0,,,291,1.6315903677081043,547bd6c2306ba27127012281,Romney Uses Lines From Pledge to Criticize Obama
2012-09-09,1432,0.12622075725512383,547be4fe306ba271dff65d0f,Playing Now: Hail to Us Chiefs,6952,3.399978472775015,547be1e7306ba271655aecf2,The Ryan Sinkhole
2012-09-10,0,0,,,26,1.2151023339689602,547bd792306ba271270122b4,Romney Suggests 'Forewarned' as Obama Slogan
2012-09-11,0,0,,,0,0,,
2012-09-12,0,0,,,874,3.731470145857864,547bdf6f306ba271655aec45,Mitt and Bibi: Diplomacy as Demolition Derby
2012-09-13,297,1.766440234357472,547be005306ba271655aec6f,"Obama Keeps Nevada Date, But Crisis Alters the Tone",1968,2.461806876030998,547be521306ba271dff65d14,Embassy Attacks Fuel Escalation in U.S. Presidential Race
2012-09-14,0,0,,,264,1.2454997306784836,547bd7bf306ba271270122c2,"After Libya Attacks, Questions About Presidential Briefing Habits"
2012-09-15,17,0.18913742543877732,547bd797306ba271270122b8,The Early Word: Toss-Up ,0,0,,
2012-09-16,23,0.030063038529663966,547bde31306ba271655aebf7,Sunday Dialogue: Has America Lost Its Way?,8836,1.5167677297116848,547bdf20306ba271655aec30,Must Great Leaders Be Gregarious?
2012-09-17,108,0.076065365476087,547be19b306ba271655aecd9,Examining the Ubiquity of Private Equity,3595,2.593632722822365,547bdf6b306ba271655aec41,Look How Far We've Come Apart
2012-09-18,0,0,,,4665,3.4835786400015634,547bdefb306ba271655aec29,Our Revolting Elites
2012-09-19,0,0,,,12944,4.04089665337311,547bde7e306ba271655aec09,Let Them Eat Crab Cake
2012-09-20,0,0,,,5261,2.594350224798541,547bdf94306ba271655aec4d,Struggling Young Adults Are Question Mark for Campaigns
2012-09-21,0,0,,,586,0.812347862348637,547bd831306ba271270122dd,"Before Debates, Romney Faces a Daunting Path"
2012-09-22,0,0,,,766,1.4364326772078575,547bdbea306ba271655aeb5a,Romney Reveals He Paid 14% Rate in 2011 Tax Return
2012-09-23,325,0.13932764431057043,547be209306ba271655aecf8,Sept. 23: Does Omaha Matter?,14320,1.4437611355249529,547be107306ba271655aecb5,I Was a Welfare Mother
2012-09-24,2714,1.0677791106936014,547be521306ba271dff65d15,The Statistical State of the Presidential Race,1140,1.9774723215423016,547bdef6306ba271655aec28,Mitt Romney on 60 Minutes
2012-09-25,425,0.3687285790078225,547be43b306ba271655aed85,Sept. 24: Deep Red Polling Mystery,396,1.4063159107234442,547be0bf306ba271655aeca0,"While U.N. Beckons Clinton, Obama Takes In  The View "
2012-09-26,44,0.0955175271620039,547bd69d306ba27127012277,"A G.O.P. Reunion, With Plans for More Togetherness",0,0,,
2012-09-27,10,0.33698607408385617,547bd978306ba2712701232b,TimesCast Politics: Early Voting Under Way in Iowa,1348,1.3710973993208861,547bd923306ba2712701231a,Is This the Nastiest Election Ever?
2012-09-28,0,0,,,0,0,,
2012-09-29,0,0,,,0,0,,
2012-09-30,0,0,,,1530,1.2249208935577116,547be2ea306ba271655aed30,Three Muffled Syllables
2012-10-01,82,0.18025851607549703,547be4ff306ba271dff65d11,Johnson: Presidential Politics Trumps Jets' Fate,845,3.4023749958648875,547bdd4e306ba271655aebb5,"Ordinary Lies, Damn Lies and the Debates"
2012-10-02,0,0,,,5537,1.891728735345826,547bda14306ba27127012350,The Opening Statement
2012-10-03,0,0,,,5665,0.9954688865738306,547be319306ba271655aed42, Electoral College 101 
2012-10-04,0,0,,,6892,3.751006278018393,547bd73d306ba2712701229b,Idiot's Delight
2012-10-05,0,0,,,25,1.5068387292398129,547bd976306ba27127012329,Romney Says Jobs Numbers Are Not True Sign of Growth
2012-10-06,0,0,,,5882,1.2268111973697593,547be45d306ba271655aed8a,Drop in Jobless Figure Gives Jolt to Race for President
2012-10-07,0,0,,,34674,3.544584326553244,547be104306ba271655aecaf,"Two Presidents, Smoking and Scheming"
2012-10-08,0,0,,,364,2.81456197094033,547be0e4306ba271655aecab,Romney s Missing Foreign Policy
2012-10-09,0,0,,,1313,3.6633168770149713,547bdea3306ba271655aec13,Transcript: Mitt Romney Remarks at Virginia Military Institute
2012-10-10,0,0,,,1651,4.134792826961741,547be54a306ba271dff65d21,It s Not Just About Us
2012-10-11,0,0,,,451,2.3399750302589126,547be4fb306ba271dff65d0b,Full Transcript of the Vice-Presidential Debate
2012-10-12,0,0,,,15652,0.9832383248874396,547be2c5306ba271655aed28,Triumph of the Wrong?
2012-10-13,0,0,,,1323,1.815318058473185,547be3a0306ba271655aed5b,Show of Teeth Spurs a Debate Over Biden
2012-10-14,0,0,,,2368,1.2644770006556145,547be20c306ba271655aecfa,Romney s Go-To Economist
2012-10-15,177,0.4118117145011202,547bdf21306ba271655aec33,Wall Street's Fund-Raising Push for Romney,662,1.2051888065737886,547be12b306ba271655aecbd,Romney Raises $170 Million to Finance Final Push
2012-10-16,273,0.7173364227798293,547be0bb306ba271655aec9c,Falling Prey to the Dangerous Temptation to Cherry-Pick Polls,3761,2.782457049367687,547be527306ba271dff65d1b,Full Transcript of the Second Presidential Debate
2012-10-17,0,0,,,7051,4.384038860309585,547be25a306ba271655aed0d,How to Score the Debate
2012-10-18,1098,0.9298560759197552,547bdb70306ba271655aeb3f,"Debating Over Last Term, Candidates Say Little of Next",47149,1.9348735468176381,547be22d306ba271655aecfd,Scott s Story and the Election
2012-10-19,0,0,,,885,2.041697768419458,547bd78c306ba271270122b0,Obama Says His Opponent Has a Case of 'Romnesia'
2012-10-20,0,0,,,2666,0.4078283455851606,547be56d306ba271dff65d27,Google's Crystal Ball
2012-10-21,0,0,,,9678,1.9506485596597258,547be176306ba271655aecd0,The Undisclosed Mitt Romney
2012-10-22,0,0,,,26174,6.824219754417001,547be3c3306ba271655aed64,The Secret of Our Non-Success
2012-10-23,0,0,,,1978,2.0774682634360606,547be6d8306ba271dff65d85,Campaign Moods Shift as Contest Tightens
2012-10-24,0,0,,,20024,3.847259366331216,547be003306ba271655aec69,Who Threw Israel Under the Bus?
2012-10-25,0,0,,,11214,2.4112936965196616,547be5a2306ba271dff65d3a,Powell Gives Obama His Endorsement for a Second Time
2012-10-26,0,0,,,28560,3.841042587199967,547be438306ba271655aed81,Pointing Toward Prosperity?
2012-10-27,0,0,,,0,0,,
2012-10-28,0,0,,,134109,0.5617434317089964,547bd8f3306ba2712701230f,Barack Obama for Re-election
2012-10-29,2704,0.3094510338868829,547bdde1306ba271655aebdc,"Oct. 28: In Swing States, a Predictable Election?",4562,1.9561857827446614,547bd71c306ba27127012298,The No Agenda Myth
2012-10-30,0,0,,,12030,1.1639861876782978,547be316306ba271655aed3c, 11 Excellent Reasons Not to Vote? 
2012-10-31,0,0,,,415,2.2210985350341836,547be5ca306ba271dff65d41,Hurricane Sandy and the Politics of Everything
2012-11-01,0,0,,,3117,2.8344376648837315,547be6b2306ba271dff65d7d,Guess Who It s All Up To?
2012-11-02,0,0,,,7372,1.5537281195769295,547be129306ba271655aecbb,"A Romney Travels to Russia, but on Strictly Friendly Terms"
2012-11-03,0,0,,,1350,1.9978652995845512,547be257306ba271655aed08,The Last Election List
2012-11-04,0,0,,,115995,1.5165434550283001,547be3a3306ba271655aed60,How Romney Would Treat Women
2012-11-05,0,0,,,3421,3.7649395139974784,547be690306ba271dff65d70,Ryan Says Obama Policies Threaten 'Judeo-Christian' Values
2012-11-06,0,0,,,15361,6.338839836862017,547bdf48306ba271655aec3b,My Old Kentucky Conservatism
2012-11-07,28,0.18960566347372731,547bd7df306ba271270122c5,"Winning a Second Term, Obama Will Confront Familiar Headwinds",48972,9.277889961494628,547be3c3306ba271655aed63,Hope and Change: Part 2
2012-11-08,12,0.2511371261172419,547bd924306ba2712701231c,More Detail on Why The Times Called the Presidential Election Later ,14762,5.864853069995738,547be281306ba271655aed1a,"Values, Not Demographics, Won the Election"
2012-11-09,0,0,,,444,1.0708838412490183,547be06f306ba271655aec85,"Marathon Over, a Muted Return to Washington"
2012-11-10,9585,0.5234665803153304,547bd8cd306ba27127012306,Which Polls Fared Best (and Worst) in the 2012 Presidential Race,0,0,,
2012-11-11,0,0,,,9280,1.0006619479897236,547be316306ba271655aed3b,My President Is Busy
2012-11-12,0,0,,,3703,1.1882707685645382,547be14f306ba271655aecc1,"For One Night at Fox, News Tops Agenda"
2012-11-13,0,0,,,1785,3.39258622856732,547be004306ba271655aec6a,"Secret of the Obama Victory? Rerun Watchers, for One Thing"
2012-11-14,0,0,,,0,0,,
2012-11-15,0,0,,,1082,1.1135255436297042,547bd979306ba2712701232c,Social and Anti-Social Media
2012-11-16,0,0,,,0,0,,
2012-11-17,0,0,,,0,0,,
2012-11-18,0,0,,,7768,1.3849681256062245,547be45d306ba271655aed8b,The Liberal Gloat
2012-11-19,0,0,,,0,0,,
2012-11-20,0,0,,,0,0,,
2012-11-21,0,0,,,0,0,,
2012-11-22,0,0,,,0,0,,
2012-11-23,0,0,,,0,0,,
2012-11-24,790,0.36534113519261446,547bdb96306ba271655aeb45,"On a Largely Blue Island, an Exception: Trump Tower",0,0,,
2012-11-25,0,0,,,0,0,,
2012-11-26,0,0,,,0,0,,
2012-11-27,0,0,,,0,0,,
2012-11-28,0,0,,,739,0.43259071019289275,547be027306ba271655aec73,"For Latino Groups, Grass-Roots Efforts Paid Off in Higher Number of Voters"
2012-11-29,0,0,,,0,0,,
2012-11-30,0,0,,,0,0,,
2012-12-01,0,0,,,0,0,,
2012-12-02,0,0,,,0,0,,
2012-12-03,0,0,,,0,0,,
2012-12-04,0,0,,,66,0.7805162280803364,547bd880306ba271270122f3,Ryan and Rubio Say Republicans Must Work on Aiding Middle Class
2012-12-05,0,0,,,0,0,,
2012-12-06,0,0,,,0,0,,
2012-12-07,0,0,,,0,0,,
2012-12-08,0,0,,,0,0,,
2012-12-09,0,0,,,0,0,,
2012-12-10,0,0,,,0,0,,
2012-12-11,0,0,,,0,0,,
2012-12-12,0,0,,,0,0,,
2012-12-13,0,0,,,0,0,,
2012-12-14,0,0,,,0,0,,
2012-12-15,0,0,,,0,0,,
2012-12-16,0,0,,,0,0,,
2012-12-17,0,0,,,0,0,,
2012-12-18,0,0,,,0,0,,
2012-12-19,0,0,,,0,0,,
2012-12-20,0,0,,,0,0,,
2012-12-21,0,0,,,0,0,,
2012-12-22,0,0,,,0,0,,
2012-12-23,0,0,,,0,0,,
2012-12-24,0,0,,,0,0,,
2012-12-25,0,0,,,0,0,,
2012-12-26,0,0,,,3318,0.3966924345994174,547be484306ba271655aed99,"Clout Diminished, Tea Party Turns to Narrower Issues"
2012-12-27,0,0,,,0,0,,
2012-12-28,0,0,,,0,0,,
2012-12-29,0,0,,,0,0,,
2012-12-30,0,0,,,0,0,,
2012-12-31,0,0,,,0,0,,
2013-01-01,0,0,,,0,0,,
2013-01-02,0,0,,,0,0,,
2013-01-03,0,0,,,0,0,,
2013-01-04,0,0,,,0,0,,
2013-01-05,0,0,,,0,0,,
2013-01-06,0,0,,,0,0,,
2013-01-07,0,0,,,0,0,,
2013-01-08,0,0,,,0,0,,
2013-01-09,0,0,,,0,0,,
2013-01-10,0,0,,,0,0,,
2013-01-11,0,0,,,0,0,,
2013-01-12,0,0,,,0,0,,
2013-01-13,0,0,,,0,0,,
2013-01-14,0,0,,,0,0,,
2013-01-15,0,0,,,0,0,,
2013-01-16,0,0,,,0,0,,
2013-01-17,0,0,,,0,0,,
2013-01-18,0,0,,,0,0,,
2013-01-19,0,0,,,0,0,,
2013-01-20,0,0,,,0,0,,
2013-01-21,0,0,,,0,0,,
2013-01-22,0,0,,,0,0,,
