date,liberal,liberal_strength,liberal_file,liberal_title,conservative,conservative_strength,conservative_file,conservative_title
2012-01-18,0,0,,,137,1.7573170053135767,547ebe09af21a29e0ba268cd,"Before a Debate, Sharpening the Script in Pursuit of Memorable Moments"
2012-01-19,0,0,,,51,1.6396656936808574,547ec17caf21a29ba2ebd3a7,Busy Day Both Tests and Rewards Gingrich
2012-01-20,0,0,,,55,0.9851479065023138,547ec12faf21a29ba2ebd398,"Perry Exits, and So Does His Depleted War Chest"
2012-01-21,0,0,,,0,0,,
2012-01-22,0,0,,,1189,0.5572192526266433,547eb78baf21a29def825424,American Voters: Still Up for Grabs
2012-01-23,0,0,,,122,0.8822582629759843,547ec360af21a29ba2ebd41b,Romney Adds a Top Debate Coach
2012-01-24,0,0,,,129,0.6505490957229484,547eb707af21a29def825402,Romney's Plan for 'Self-Deportation' Has Conservative Support
2012-01-25,0,0,,,162,0.6640086927515234,547ebf54af21a29e0ba2691f,President Obama s State of the Union Address
2012-01-26,0,0,,,65,2.0032564363831806,547ebd96af21a29e0ba268af,Jacksonville Debate Fact Check
2012-01-27,487666,0.7151930904512673,547ebdbdaf21a29e0ba268b9,Check Point: Charge of Profiting From Floridians' Woes,169,0.31622186756997656,547ebcd9af21a29e0ba2687c,Apple in China: Has iOrwell Arrived?
2012-01-28,0,0,,,0,0,,
2012-01-29,0,0,,,170,0.8711197044751776,547eb829af21a29def82544c,A Divide on the Payoff of Legalizing Immigrants
2012-01-30,0,0,,,0,0,,
2012-01-31,0,0,,,151,0.9944836847935825,547ebcd9af21a29e0ba2687d,Police Chief to Retire After Bias Charges for 4 Officers
2012-02-01,0,0,,,0,0,,
2012-02-02,2391,0.37437605815094877,547ebb15af21a29e0ba26809,Do-It-Yourself Deportation,0,0,,
2012-02-03,0,0,,,805,1.2318740225544516,547eb75caf21a29def825414,Romney s Tough Immigration View Is at Odds With His Church
2012-02-04,0,0,,,0,0,,
2012-02-05,0,0,,,1227,0.7419524069833093,547ec152af21a29ba2ebd39f,"The 2016 Election, Already Upon Us"
2012-02-06,123,0.6212451203238358,547ebe67af21a29e0ba268dd,This Week in Small Business: Jobs!,0,0,,
2012-02-07,0,0,,,0,0,,
2012-02-08,0,0,,,0,0,,
2012-02-09,0,0,,,13,0.9740786680259623,547ebc60af21a29e0ba2685e,Rubio Receives Warm Reception at CPAC
2012-02-10,208,0.48837862353138317,547ebe91af21a29e0ba268eb,Why Manufacturing Still Matters,0,0,,
2012-02-11,0,0,,,0,0,,
2012-02-12,0,0,,,6829,0.7434591688696498,547ebcdaaf21a29e0ba2687e,We Need a Second Party
2012-02-13,0,0,,,0,0,,
2012-02-14,0,0,,,1,0.11204526020249284,547ebd03af21a29e0ba2688c,The Santorum Surge: Goodbye Ron Paul Territory
2012-02-15,0,0,,,61,0.6755375192622922,547ec301af21a29ba2ebd403,Pro-Gingrich 'Super PAC' Ads Coming to Talk Radio
2012-02-16,0,0,,,12,1.160038093212897,547ebe6eaf21a29e0ba268e5,Sarkozy Will Run for Second Term as French President
2012-02-17,0,0,,,0,0,,
2012-02-18,0,0,,,0,0,,
2012-02-19,0,0,,,1128,0.3229409124216866,547ebe6eaf21a29e0ba268e4,Spring Awakening
2012-02-20,0,0,,,0,0,,
2012-02-21,0,0,,,539,0.39854643606398643,547eb6e0af21a29def8253f6,Immigration and the Campaign
2012-02-22,0,0,,,148,2.9304725935904203,547ebf2aaf21a29e0ba26911,Arizona Republican Debate Fact Check
2012-02-23,298,1.1145715020541636,547ebf2aaf21a29e0ba26910,Check Point: Santorum on Financing for Family Planning Programs,0,0,,
2012-02-24,0,0,,,0,0,,
2012-02-25,0,0,,,0,0,,
2012-02-26,0,0,,,40,1.1996351692161873,547ec2aeaf21a29ba2ebd3f3,Romney Works the Crowd at the Daytona 500
2012-02-27,0,0,,,27,1.5490799266609336,547ec25aaf21a29ba2ebd3dd,Santorum Whips Up a Crowd in Kalamazoo
2012-02-28,0,0,,,8,0.6775133775982356,547ec30aaf21a29ba2ebd40a,Memo to Mitt Romney: We Get It. You're Rich.
2012-02-29,0,0,,,0,0,,
2012-03-01,0,0,,,10,0.7208298541595068,547ec38daf21a29ba2ebd428,Is Bipartisanship Back? Don't Count on It.
2012-03-02,0,0,,,0,0,,
2012-03-03,0,0,,,120,0.8229179584971398,547ec38caf21a29ba2ebd427,"Pressed for Anecdote, Romney Recounts Tale of Missing Girl"
2012-03-04,0,0,,,131,0.5788693760774085,547ebd00af21a29e0ba26888,George P. Bush Works to Nurture Hispanic Roots
2012-03-05,0,0,,,437,1.317430277457298,547ec1ffaf21a29ba2ebd3ca,"2012  Presidential Race Is 'the Worst I've Ever Seen,' Barbara Bush Says"
2012-03-06,0,0,,,32,0.3434894216393989,547ebd71af21a29e0ba268a5,Live Blog: President Obama's News Conference
2012-03-07,0,0,,,0,0,,
2012-03-08,0,0,,,622,0.08922191611540153,547ebe90af21a29e0ba268ea,What Do I Know About Poverty?
2012-03-09,0,0,,,64,0.6856490431984039,547ebaedaf21a29e0ba267fb,The Uncertain Cost of Helping Illegal Immigrants Go to College
2012-03-10,0,0,,,2,0.85845766717615,547ec233af21a29ba2ebd3d6,A Candidate&#8217;s Character
2012-03-11,0,0,,,0,0,,
2012-03-12,0,0,,,0,0,,
2012-03-13,0,0,,,24,0.38277437799925107,547ebcd4af21a29e0ba26879,"Race, Republicans and Realignment"
2012-03-14,297,0.5354421662717761,547ebe0aaf21a29e0ba268ce,Inside The Times,18394,1.6587925186316608,547ec17daf21a29ba2ebd3a8,Don t Tread on Us
2012-03-15,0,0,,,1445,1.401634921702196,547eb800af21a29def82543e,Mr. Sarkozy on the Low Road
2012-03-16,0,0,,,141,0.9633302282422466,547ec331af21a29ba2ebd411,Early Glimpse of Missouri Caucuses Shows Support for Santorum
2012-03-17,0,0,,,9,0.3304900112440271,547ebc11af21a29e0ba2684f,"Sunday Breakfast Menu, March 18"
2012-03-18,0,0,,,0,0,,
2012-03-19,0,0,,,0,0,,
2012-03-20,0,0,,,1275,1.7658656157382229,547ec30aaf21a29ba2ebd409,"In Santorum Writings, a Consistently Conservative Voice"
2012-03-21,0,0,,,0,0,,
2012-03-22,0,0,,,160,0.8146509316841036,547ec32baf21a29ba2ebd40c,"For Romney s Trusted Adviser,  Etch A Sketch  Comment Is a Rare Misstep"
2012-03-23,0,0,,,0,0,,
2012-03-24,0,0,,,0,0,,
2012-03-25,0,0,,,78,0.6901355795930411,547ebdbaaf21a29e0ba268b5,Experience in Israel Fuels an N.B.A. Dream
2012-03-26,0,0,,,0,0,,
2012-03-27,0,0,,,0,0,,
2012-03-28,759,0.07185280736414035,547ebb15af21a29e0ba26808,A Dream Act Without the Dream,66,0.4672198707604286,547ec357af21a29ba2ebd415,Elder George Bush to Endorse Romney
2012-03-29,0,0,,,0,0,,
2012-03-30,0,0,,,3284,1.782951904665794,547ebcb3af21a29e0ba26874,A Moderate Conservative Dilemma
2012-03-31,0,0,,,0,0,,
2012-04-01,0,0,,,0,0,,
2012-04-02,0,0,,,421,0.8531453420975519,547eb7fdaf21a29def82543b,"A Die-Hard Conservative, but Not on Immigrants"
2012-04-03,0,0,,,0,0,,
2012-04-04,172,0.21248579460447892,547ebf51af21a29e0ba2691c,A Conversation With: Nikki Haley,0,0,,
2012-04-05,0,0,,,332,0.349026159707873,547ebd00af21a29e0ba26887,Haunted by the Primaries
2012-04-06,0,0,,,0,0,,
2012-04-07,0,0,,,38,0.467410264920039,547ebb5baf21a29e0ba2681e,Alabama May Revise New Policies on Migrants
2012-04-08,289,0.18382636664577467,547ebde1af21a29e0ba268c2,A Vision of a Grim Past and a Hopeful Future,320,0.9175559793041858,547ebcb0af21a29e0ba26870,Romney the Centrist Peeks Out
2012-04-09,0,0,,,0,0,,
2012-04-10,0,0,,,0,0,,
2012-04-11,0,0,,,38,0.4541901642582141,547ec12caf21a29ba2ebd395,Announcing Fech 1.0
2012-04-12,0,0,,,0,0,,
2012-04-13,0,0,,,1292,0.7540886601444714,547ebc37af21a29e0ba26856,Catholic Bishops Urge Campaign for Religious Freedom
2012-04-14,0,0,,,0,0,,
2012-04-15,0,0,,,0,0,,
2012-04-16,0,0,,,106,0.7925559910650921,547eb730af21a29def82540b,Making Visas-for-Dollars Work
2012-04-17,0,0,,,0,0,,
2012-04-18,0,0,,,0,0,,
2012-04-19,0,0,,,4132,0.6910473006333487,547ec231af21a29ba2ebd3d5,"Focus, People!"
2012-04-20,0,0,,,784,0.903795321138169,547ebe44af21a29e0ba268d8,"With Vote Days Away, Outlook for Sarkozy Dims"
2012-04-21,0,0,,,50,1.0387581703606739,547ec388af21a29ba2ebd424,"In Strategy Shift, Obama Team Attacks Romney From the Left"
2012-04-22,0,0,,,2041,1.2732863502735792,547ebaebaf21a29e0ba267f8,The Dream of Leaving Cuba
2012-04-23,0,0,,,1694,1.1609282887519141,547eb70baf21a29def825406,Justices to Rule on Role of the States in Immigration
2012-04-24,0,0,,,187,2.009695869059542,547ebde4af21a29e0ba268c8,French Far Right a Challenge for Europe and Sarkozy
2012-04-25,0,0,,,0,0,,
2012-04-26,0,0,,,0,0,,
2012-04-27,139,0.11891234407021967,547ebac9af21a29e0ba267f3,A Year in the Life of Social Security,0,0,,
2012-04-28,0,0,,,62,0.08196612996007169,547eb6dfaf21a29def8253f5,The Decision to Deport
2012-04-29,0,0,,,0,0,,
2012-04-30,0,0,,,0,0,,
2012-05-01,0,0,,,0,0,,
2012-05-02,0,0,,,337,1.0748007823830878,547ebd4daf21a29e0ba2689b,A Change in Police Policy Has Immigrants Hoping for More
2012-05-03,0,0,,,0,0,,
2012-05-04,0,0,,,15,0.6445381154267578,547ebc39af21a29e0ba2685a,"Two Invitations, One Official, One Political, With the Same Guest List"
2012-05-05,1638,0.37400197242604283,547ebe6caf21a29e0ba268e3,Muslim Woman Bridges Faiths to Advance Progressive Goals,298,0.20311886344564734,547ebaf0af21a29e0ba267ff,"For China, a Dissident in Exile Is One Less Headache Back Home"
2012-05-06,0,0,,,800,0.5425514456533133,547ebf78af21a29e0ba26925,Obama s Not-So-Hot Date With Wall Street
2012-05-07,0,0,,,15,0.7167178302610058,547ec130af21a29ba2ebd39a,Congress Returns to Full Agenda Awash in Election Year Politics
2012-05-08,0,0,,,0,0,,
2012-05-09,0,0,,,158,0.12841344472225197,547ebcb2af21a29e0ba26871,Prepared Statement of Senator Richard G. Lugar on the Concluded Indiana Senate Primary
2012-05-10,0,0,,,0,0,,
2012-05-11,0,0,,,0,0,,
2012-05-12,0,0,,,0,0,,
2012-05-13,2372,0.30516230391385113,547ebb7caf21a29e0ba26822,Honduras Takes a Mulligan,0,0,,
2012-05-14,0,0,,,0,0,,
2012-05-15,0,0,,,322,0.09047445667427967,547ebe3eaf21a29e0ba268d3,The Third Party Fantasy
2012-05-16,0,0,,,13,0.3454630574423209,547ec259af21a29ba2ebd3dc,Kerry's 2004 Campaign Manager Joins Obama 'Super PAC'
2012-05-17,0,0,,,810,2.106279901839826,547ec387af21a29ba2ebd423,Romney Rejects Using the Rev. Jeremiah Wright Against Obama
2012-05-18,0,0,,,19,1.1197476958635175,547ebc65af21a29e0ba26862,Romney Unveils First Ad of General Election
2012-05-19,0,0,,,0,0,,
2012-05-20,0,0,,,1289,0.5364510162357188,547ebb59af21a29e0ba26817,Waiting for Health Care
2012-05-21,0,0,,,0,0,,
2012-05-22,0,0,,,0,0,,
2012-05-23,487666,0.7083115935347886,547ec2a9af21a29ba2ebd3ee,"Attack on Bain Goes On, But Doubts Linger",0,0,,
2012-05-24,0,0,,,57,0.5029113260718598,547ec235af21a29ba2ebd3d7,Muslim Brotherhood Candidate Has Early Lead in Egypt Presidential Election
2012-05-25,0,0,,,6,0.3568989062467868,547ebf75af21a29e0ba26923,Movie Listings for May 25-31
2012-05-26,0,0,,,0,0,,
2012-05-27,0,0,,,146,0.5537830481576196,547ec152af21a29ba2ebd39e,Nasty Like Us
2012-05-28,0,0,,,0,0,,
2012-05-29,0,0,,,416,0.9447025056909221,547ebe93af21a29e0ba268ed,"Nomination His, Romney Steps Up Attack on Obama"
