date,liberal,liberal_strength,liberal_file,liberal_title,conservative,conservative_strength,conservative_file,conservative_title
2012-02-20,0,0,,,0,0,,
2012-02-21,0,0,,,0,0,,
2012-02-22,0,0,,,0,0,,
2012-02-23,0,0,,,0,0,,
2012-02-24,0,0,,,0,0,,
2012-02-25,0,0,,,0,0,,
2012-02-26,0,0,,,0,0,,
2012-02-27,0,0,,,0,0,,
2012-02-28,0,0,,,0,0,,
2012-02-29,0,0,,,0,0,,
2012-03-01,0,0,,,0,0,,
2012-03-02,0,0,,,0,0,,
2012-03-03,0,0,,,0,0,,
2012-03-04,0,0,,,0,0,,
2012-03-05,0,0,,,0,0,,
2012-03-06,0,0,,,0,0,,
2012-03-07,0,0,,,0,0,,
2012-03-08,0,0,,,0,0,,
2012-03-09,0,0,,,0,0,,
2012-03-10,0,0,,,0,0,,
2012-03-11,0,0,,,0,0,,
2012-03-12,0,0,,,0,0,,
2012-03-13,0,0,,,0,0,,
2012-03-14,0,0,,,0,0,,
2012-03-15,0,0,,,0,0,,
2012-03-16,0,0,,,0,0,,
2012-03-17,0,0,,,0,0,,
2012-03-18,0,0,,,0,0,,
2012-03-19,0,0,,,0,0,,
2012-03-20,0,0,,,0,0,,
2012-03-21,0,0,,,0,0,,
2012-03-22,0,0,,,0,0,,
2012-03-23,0,0,,,0,0,,
2012-03-24,0,0,,,0,0,,
2012-03-25,0,0,,,0,0,,
2012-03-26,0,0,,,0,0,,
2012-03-27,0,0,,,0,0,,
2012-03-28,0,0,,,0,0,,
2012-03-29,0,0,,,0,0,,
2012-03-30,0,0,,,0,0,,
2012-03-31,0,0,,,0,0,,
2012-04-01,0,0,,,0,0,,
2012-04-02,0,0,,,0,0,,
2012-04-03,0,0,,,0,0,,
2012-04-04,0,0,,,0,0,,
2012-04-05,0,0,,,0,0,,
2012-04-06,0,0,,,0,0,,
2012-04-07,0,0,,,0,0,,
2012-04-08,0,0,,,0,0,,
2012-04-09,0,0,,,0,0,,
2012-04-10,0,0,,,0,0,,
2012-04-11,0,0,,,0,0,,
2012-04-12,0,0,,,0,0,,
2012-04-13,0,0,,,0,0,,
2012-04-14,0,0,,,0,0,,
2012-04-15,0,0,,,0,0,,
2012-04-16,0,0,,,0,0,,
2012-04-17,0,0,,,0,0,,
2012-04-18,0,0,,,0,0,,
2012-04-19,0,0,,,0,0,,
2012-04-20,0,0,,,0,0,,
2012-04-21,0,0,,,0,0,,
2012-04-22,0,0,,,0,0,,
2012-04-23,0,0,,,0,0,,
2012-04-24,0,0,,,0,0,,
2012-04-25,0,0,,,0,0,,
2012-04-26,0,0,,,0,0,,
2012-04-27,0,0,,,0,0,,
2012-04-28,0,0,,,0,0,,
2012-04-29,0,0,,,0,0,,
2012-04-30,0,0,,,0,0,,
2012-05-01,0,0,,,0,0,,
2012-05-02,0,0,,,0,0,,
2012-05-03,0,0,,,0,0,,
2012-05-04,0,0,,,0,0,,
2012-05-05,0,0,,,0,0,,
2012-05-06,0,0,,,0,0,,
2012-05-07,0,0,,,0,0,,
2012-05-08,0,0,,,0,0,,
2012-05-09,0,0,,,0,0,,
2012-05-10,0,0,,,0,0,,
2012-05-11,0,0,,,0,0,,
2012-05-12,0,0,,,0,0,,
2012-05-13,0,0,,,0,0,,
2012-05-14,0,0,,,0,0,,
2012-05-15,0,0,,,0,0,,
2012-05-16,0,0,,,0,0,,
2012-05-17,0,0,,,0,0,,
2012-05-18,0,0,,,0,0,,
2012-05-19,0,0,,,0,0,,
2012-05-20,0,0,,,0,0,,
2012-05-21,0,0,,,0,0,,
2012-05-22,0,0,,,0,0,,
2012-05-23,0,0,,,0,0,,
2012-05-24,0,0,,,0,0,,
2012-05-25,0,0,,,0,0,,
2012-05-26,0,0,,,0,0,,
2012-05-27,0,0,,,0,0,,
2012-05-28,0,0,,,0,0,,
2012-05-29,0,0,,,0,0,,
2012-05-30,0,0,,,0,0,,
2012-05-31,0,0,,,0,0,,
2012-06-01,0,0,,,0,0,,
2012-06-02,0,0,,,0,0,,
2012-06-03,0,0,,,0,0,,
2012-06-04,0,0,,,0,0,,
2012-06-05,0,0,,,0,0,,
2012-06-06,0,0,,,0,0,,
2012-06-07,0,0,,,0,0,,
2012-06-08,0,0,,,0,0,,
2012-06-09,0,0,,,0,0,,
2012-06-10,0,0,,,0,0,,
2012-06-11,0,0,,,0,0,,
2012-06-12,0,0,,,0,0,,
2012-06-13,0,0,,,0,0,,
2012-06-14,0,0,,,0,0,,
2012-06-15,0,0,,,0,0,,
2012-06-16,0,0,,,0,0,,
2012-06-17,0,0,,,0,0,,
2012-06-18,0,0,,,0,0,,
2012-06-19,0,0,,,0,0,,
2012-06-20,0,0,,,0,0,,
2012-06-21,0,0,,,0,0,,
2012-06-22,0,0,,,0,0,,
2012-06-23,0,0,,,0,0,,
2012-06-24,0,0,,,0,0,,
2012-06-25,0,0,,,0,0,,
2012-06-26,0,0,,,0,0,,
2012-06-27,0,0,,,0,0,,
2012-06-28,0,0,,,0,0,,
2012-06-29,0,0,,,0,0,,
2012-06-30,0,0,,,0,0,,
2012-07-01,0,0,,,0,0,,
2012-07-02,0,0,,,0,0,,
2012-07-03,0,0,,,0,0,,
2012-07-04,0,0,,,0,0,,
2012-07-05,0,0,,,0,0,,
2012-07-06,0,0,,,0,0,,
2012-07-07,0,0,,,0,0,,
2012-07-08,0,0,,,0,0,,
2012-07-09,0,0,,,0,0,,
2012-07-10,0,0,,,0,0,,
2012-07-11,0,0,,,0,0,,
2012-07-12,0,0,,,0,0,,
2012-07-13,0,0,,,0,0,,
2012-07-14,0,0,,,0,0,,
2012-07-15,0,0,,,0,0,,
2012-07-16,0,0,,,0,0,,
2012-07-17,0,0,,,0,0,,
2012-07-18,0,0,,,0,0,,
2012-07-19,0,0,,,0,0,,
2012-07-20,0,0,,,0,0,,
2012-07-21,0,0,,,0,0,,
2012-07-22,0,0,,,0,0,,
2012-07-23,0,0,,,0,0,,
2012-07-24,0,0,,,0,0,,
2012-07-25,0,0,,,0,0,,
2012-07-26,0,0,,,0,0,,
2012-07-27,0,0,,,0,0,,
2012-07-28,0,0,,,0,0,,
2012-07-29,0,0,,,0,0,,
2012-07-30,0,0,,,0,0,,
2012-07-31,0,0,,,0,0,,
2012-08-01,0,0,,,0,0,,
2012-08-02,0,0,,,0,0,,
2012-08-03,0,0,,,0,0,,
2012-08-04,0,0,,,0,0,,
2012-08-05,0,0,,,0,0,,
2012-08-06,0,0,,,0,0,,
2012-08-07,0,0,,,0,0,,
2012-08-08,0,0,,,0,0,,
2012-08-09,0,0,,,0,0,,
2012-08-10,0,0,,,0,0,,
2012-08-11,0,0,,,0,0,,
2012-08-12,0,0,,,0,0,,
2012-08-13,0,0,,,0,0,,
2012-08-14,0,0,,,0,0,,
2012-08-15,0,0,,,0,0,,
2012-08-16,0,0,,,0,0,,
2012-08-17,0,0,,,0,0,,
2012-08-18,0,0,,,0,0,,
2012-08-19,0,0,,,0,0,,
2012-08-20,0,0,,,0,0,,
2012-08-21,0,0,,,0,0,,
2012-08-22,0,0,,,0,0,,
2012-08-23,0,0,,,0,0,,
2012-08-24,0,0,,,0,0,,
2012-08-25,0,0,,,0,0,,
2012-08-26,0,0,,,0,0,,
2012-08-27,0,0,,,0,0,,
2012-08-28,0,0,,,0,0,,
2012-08-29,0,0,,,0,0,,
2012-08-30,0,0,,,0,0,,
2012-08-31,0,0,,,0,0,,
2012-09-01,0,0,,,0,0,,
2012-09-02,0,0,,,0,0,,
2012-09-03,0,0,,,0,0,,
2012-09-04,0,0,,,0,0,,
2012-09-05,0,0,,,0,0,,
2012-09-06,0,0,,,0,0,,
2012-09-07,0,0,,,0,0,,
2012-09-08,0,0,,,0,0,,
2012-09-09,0,0,,,0,0,,
2012-09-10,1,0.8032856168064619,547ec742af21a29e98c1e45c,Some in GOP seek new immigration tone,0,0,,
2012-09-11,0,0,,,0,0,,
2012-09-12,0,0,,,0,0,,
2012-09-13,0,0,,,0,0,,
2012-09-14,0,0,,,0,0,,
2012-09-15,0,0,,,0,0,,
2012-09-16,0,0,,,0,0,,
2012-09-17,0,0,,,0,0,,
2012-09-18,0,0,,,0,0,,
2012-09-19,0,0,,,0,0,,
2012-09-20,0,0.917152563666662,,,0,0,,
2012-09-21,0,1.4397208685420653,,,0,0,,
2012-09-22,2,1.9637641750205228,547ec742af21a29e98c1e47f,Undocumented immigrants take cause to defiant new level,0,0,,
2012-09-23,0,0,,,0,0,,
2012-09-24,0,0,,,0,0,,
2012-09-25,0,0,,,0,0,,
2012-09-26,0,0,,,0,0,,
2012-09-27,0,0,,,0,0,,
2012-09-28,0,0,,,0,0,,
2012-09-29,442,1.0746019109468645,547ec742af21a29e98c1e4da,Column: An optimist's tour across America,0,0,,
2012-09-30,398,1.2574560596466196,547ec742af21a29e98c1e4ff,Supreme Court to delve into more divisive issues,0,0,,
2012-10-01,517,0.8333367577423398,547ec742af21a29e98c1e469,Calif gov. OKs bill on illegal immigrant licenses,0,0,,
2012-10-02,871,3.25992552293859,547ec742af21a29e98c1e500,What voters want in Wednesday's debate,0,0,,
2012-10-03,205,2.6846270296671717,547ec742af21a29e98c1e503,"Live blog: Obama, Romney spar in first debate",0,0,,
2012-10-04,195,1.2607822943958131,547ec742af21a29e98c1e4e6,Editorial: Presidential debate fantasy vs. reality TV,0,0,,
2012-10-05,0,0,,,0,0,,
2012-10-06,0,0,,,0,0,,
2012-10-07,0,0,,,0,0,,
2012-10-08,0,0,,,0,0,,
2012-10-09,0,0,,,0,0,,
2012-10-10,0,0,,,0,0,,
2012-10-11,6162,1.5423224764680126,547ec742af21a29e98c1e506,Fact check: A 2nd look at Biden and Ryan claims,0,0,,
2012-10-12,0,0,,,0,0,,
2012-10-13,0,0,,,0,0,,
2012-10-14,0,0,,,0,0,,
2012-10-15,0,0,,,0,0,,
2012-10-16,2309,3.3791316174364807,547ec742af21a29e98c1e4f0,"Live: Obama, Romney clash in town hall debate",0,0,,
2012-10-17,151,1.1176549771508,547ec742af21a29e98c1e4e4,Romney shuns Bush -- Obama defends,0,0,,
2012-10-18,0,0,,,0,0,,
2012-10-19,0,0,,,0,0,,
2012-10-20,0,0,,,0,0,,
2012-10-21,301,3.354269039630186,547ec742af21a29e98c1e48f,Cuban economy to undergo changes after travel reform,0,0,,
2012-10-22,295,1.5599685947558921,547ec742af21a29e98c1e4ed,Analysis: Trio of debates shifts the race,0,0,,
2012-10-23,184,1.3322334613211866,547ec742af21a29e98c1e4ef,Supreme Court makeup not a top campaign issue,0,0,,
2012-10-24,1310,1.8258327190702914,547ec742af21a29e98c1e4e5,Editorial: Romney double-flips back to the middle,0,0,,
2012-10-25,336,1.6280843897816162,547ec742af21a29e98c1e4e0,Editorial: Obama agenda seeks mostly not to offend,0,0,,
2012-10-26,0,0,,,0,0,,
2012-10-27,397,3.7286838644370226,547ec742af21a29e98c1e4cf,U.S. Latino candidates set to make history,0,0,,
2012-10-28,126,1.2459349005594946,547ec742af21a29e98c1e4c4,"Catholic Church celebrates, debates, Vatican II legacy",0,0,,
2012-10-29,2356,1.3211467338954446,547ec742af21a29e98c1e4e9,Column: Liberals jump ship and abandon Obama,0,0,,
2012-10-30,0,0,,,0,0,,
2012-10-31,0,0,,,0,0,,
2012-11-01,0,0,,,0,0,,
2012-11-02,0,0,,,0,0,,
2012-11-03,0,0,,,0,0,,
2012-11-04,0,0,,,0,0,,
2012-11-05,0,0,,,0,0,,
2012-11-06,4434,2.7526352274262353,547ec742af21a29e98c1e514,"In winning second term, Obama has work cut out for him",0,0,,
2012-11-07,2434,2.36689254415248,547ec742af21a29e98c1e4be,4 more years: What to expect of Obama's 2nd-term,0,0,,
2012-11-08,16,2.258761990106433,547ec742af21a29e98c1e4ab,Your Say: Election wins hinge on new realities,0,0,,
2012-11-09,0,0,,,0,0,,
2012-11-10,1054,1.5728269636194812,547ec742af21a29e98c1e461,Immigration stance may put Rubio on GOP's short list,0,0,,
2012-11-11,0,0,,,0,0,,
2012-11-12,0,0,,,0,0,,
