date,liberal,liberal_strength,liberal_file,liberal_title,conservative,conservative_strength,conservative_file,conservative_title
2011-07-02,0,0,,,0,0,,
2011-07-03,0,0,,,0,0,,
2011-07-04,0,0,,,2,0.9849314486950427,547d29bf503b0b2373d0f53c,Revisionomics
2011-07-05,0,0,,,0,0,,
2011-07-06,0,0,,,42,3.8571616194513383,547d29bc503b0b2373d0f539,The Future of Obama s Stealth Gun Control
2011-07-07,0,0,,,0,1.0614671162467404,,
2011-07-08,0,0,,,0,0,,
2011-07-09,0,0,,,0,0,,
2011-07-10,0,0,,,0,0,,
2011-07-11,0,0,,,18,0.9391726043575027,547d29b5503b0b2373d0f535,The Unbearable Smugness of Liberals: A Guide for the Perplexed
2011-07-12,0,0,,,347,2.497088615858562,547d2c41503b0b2373d0f75b,DOJ s Fast and Furious head fake
2011-07-13,0,0,,,2,1.047826118978141,547d29b1503b0b2373d0f533,Gunwalker: Smoking Gun Email?
2011-07-14,0,0,,,0,0,,
2011-07-15,0,0,,,0,1.0019829456048948,,
2011-07-16,0,0,,,6,1.2488586147163228,547d29ad503b0b2373d0f530,Obfuscation: Dems Push Gun Control To Hide  Gunwalker  Scandal
2011-07-17,0,0,,,0,0.9613429219506192,,
2011-07-18,0,0,,,0,0,,
2011-07-19,0,0,,,23,1.1905313471122352,547d29ab503b0b2373d0f52e,Gunwalker: ATF Targets Were Actually FBI Informants
2011-07-20,0,0,,,0,0.9727726658724818,,
2011-07-21,0,0,,,1,0.9823856923039961,547d29a8503b0b2373d0f52b,The Fear-Based Economy
2011-07-22,0,0,,,173,1.3892988733957825,547d29a5503b0b2373d0f529,Worse Than Gunwalker? State Dept. Allegedly Sold Guns to Zetas
2011-07-23,0,0,,,0,0,,
2011-07-24,0,0,,,0,0,,
2011-07-25,0,0,,,0,0,,
2011-07-26,0,0,,,3,1.2059620136335747,547d29a4503b0b2373d0f528,"Yet Again, MSM Repeats the  90 Percent Lie "
2011-07-27,0,0,,,0,0,,
2011-07-28,0,0,,,3,1.027407154932613,547d29a3503b0b2373d0f527,Gunwalker: William Newell Circles the Wagons
2011-07-29,0,0,,,4,1.4752108525461034,547d29a0503b0b2373d0f524,Gunwalker: One Step Closer to the Oval Office
2011-07-30,0,0,,,0,0,,
2011-07-31,0,0,,,0,0,,
2011-08-01,0,0,,,0,0,,
2011-08-02,0,0,,,0,0,,
2011-08-03,0,0,,,0,0.881592593519898,,
2011-08-04,0,0,,,0,0,,
2011-08-05,0,0,,,11,0.9341912102348171,547d299e503b0b2373d0f522,Turkish Democracy Crumbles as World Cheers  Democratization 
2011-08-06,0,0,,,3,1.9674728960626013,547d299d503b0b2373d0f521,What s Wrong with Making Future Generations Pay for our Debt?
2011-08-07,0,0,,,0,0,,
2011-08-08,0,0,,,0,0,,
2011-08-09,0,0,,,0,2.0163848214328866,,
2011-08-10,0,0,,,0,0,,
2011-08-11,0,0,,,0,1.142952762856592,,
2011-08-12,0,0,,,24,0.9024819215461547,547d299a503b0b2373d0f51e,The Credit Downgrade: Symptom of the Marxist Disease
2011-08-13,0,0,,,0,0,,
2011-08-14,0,0,,,0,0,,
2011-08-15,0,0,,,295,1.395290628059629,547d2c40503b0b2373d0f75a,"Wisconsin Recall, Part Two: Fleebaggers face the music"
2011-08-16,0,0,,,13,1.2020572680958148,547d2996503b0b2373d0f51b,When a Civilization Goes Mad
2011-08-17,0,0,,,14,0.9751725999399237,547d298d503b0b2373d0f518,Gunwalker: President Obama s Un-Plausible Deniability
2011-08-18,0,0,,,0,2.225446347592907,,
2011-08-19,0,0,,,3829,2.446957201565267,547d2c40503b0b2373d0f759,Ugh: Greta and Sarah Palin rally behind Tea Party poser Orrin Hatch
2011-08-20,0,0,,,0,0,,
2011-08-21,0,0,,,2,1.261394450001997,547d298a503b0b2373d0f515,Gunwalker and the Foundation of Liberty
2011-08-22,0,0,,,0,0,,
2011-08-23,0,0,,,0,0,,
2011-08-24,0,0,,,265,0.9739615815041391,547d2bd0503b0b2373d0f6cd,London s anti-gun zealots ban children from Olympic shooting events in city ticket giveaway
2011-08-25,0,0,,,0,0,,
2011-08-26,0,0,,,0,0.911810477936607,,
2011-08-27,0,0,,,0,0.975396476399886,,
2011-08-28,0,0,,,0,0,,
2011-08-29,0,0,,,0,0,,
2011-08-30,0,0,,,0,0,,
2011-08-31,0,0,,,0,0,,
2011-09-01,0,0,,,0,0,,
