date,liberal,liberal_strength,liberal_file,liberal_title,conservative,conservative_strength,conservative_file,conservative_title
2012-01-17,297,1.2341793996868213,547d7ead306ba27fadffb069,Campaign Cleanup: Attacks? What Attacks?,264,0.5420487992782684,547d7645306ba27fadffae39,Police Working on Technology to Detect Concealed Guns
2012-01-18,0,0,,,0,0,,
2012-01-19,0,0,,,0,0,,
2012-01-20,824,0.41111680862823285,547d7f20306ba27fadffb085,An Ethnic War Is Rekindled in Myanmar,114,0.25058323699509555,547d7c60306ba27fadffafcd,43 in Two Warring Gangs Are Indicted in Brooklyn
2012-01-21,0,0,,,0,0,,
2012-01-22,0,0,,,3388,0.23002883574295055,547d81a3306ba27fadffb12b,The Fast Life of Oscar Pistorius
2012-01-23,0,0,,,0,0,,
2012-01-24,0,0,,,25,0.25843763553152244,547d7d79306ba27fadffb018,Federer vs. Del Potro: Breaking It Down
2012-01-25,0,0,,,346,0.7684792777848449,547d7aa8306ba27fadffaf62,"Somali Pirate Gun Locker: An Oddball Assault Rifle, at Sea"
2012-01-26,0,0,,,0,0,,
2012-01-27,51,0.3448343592212344,547d7a0d306ba27fadffaf3c,Gabby Giffords s Farewell,73,0.33894021646171735,547d7da2306ba27fadffb025,Organizations Say Torture Is Widespread in Libya Jails
2012-01-28,0,0,,,0,0,,
2012-01-29,0,0,,,94,0.4440343187289646,547d7ed0306ba27fadffb071,Gingrich Presses Attack as Polls Show Romney Ahead
2012-01-30,0,0,,,0,0,,
2012-01-31,0,0,,,214,1.0311847853076674,547d76b2306ba27fadffae51,Report by House Democrats Absolves Administration in Gun Trafficking Case
2012-02-01,0,0,,,224,1.8026132805969062,547d7c1c306ba27fadffafc1,Officer Shot in Head in Brooklyn; Full Recovery Is Expected
2012-02-02,0,0,,,506,0.39914258109961065,547d7f48306ba27fadffb08f,A Testament From Guatemala's War Years
2012-02-03,9,0.21041595156447743,547d7b9a306ba27fadffaf9e,Bloomberg Big on the Small Screen,304,0.9829037523706722,547d78e2306ba27fadffaee6,"Wearing Guns, and Support for Ron Paul, on Their Hips"
2012-02-04,11,0.1338109065218688,547d81a7306ba27fadffb133,Updates from the Nevada Caucuses,81,0.5008406619342481,547d7bf4306ba27fadffafb6,Government Is Said to Kill 200 in Attack in Syrian City
2012-02-05,391,0.29855527420717887,547d7fdd306ba27fadffb0b7,Mitt s Muffled Soul,1371,0.6739083945334029,547d8158306ba27fadffb117,The Hard Way Out of Afghanistan
2012-02-06,0,0,,,0,0,,
2012-02-07,0,0,,,0,0,,
2012-02-08,0,0,,,174,1.5647636875686786,547d7eaa306ba27fadffb065,Anger and Despair in Video Messages From Besieged Syrian City of Homs
2012-02-09,5,0.011048131240854103,547d7c64306ba27fadffafd1,"Morning Buzz, Feb. 9",0,0,,
2012-02-10,0,0,,,187,1.7244747295924725,547d804a306ba27fadffb0d1,Tracing the Weapons of Bashar al-Assad
2012-02-11,297,1.2920929522382123,547d7f1c306ba27fadffb081,What's On Today,0,0,,
2012-02-12,0,0,,,0,0,,
2012-02-13,0,0,,,403,1.2080877109291683,547d8001306ba27fadffb0bf,"For Iraqis, Aid to Rebels in Syria Repays a Debt"
2012-02-14,0,0,,,37,0.4082969868083476,547d7e34306ba27fadffb048,Afghan Report Blames NATO for Airstrike That Killed Children
2012-02-15,98,0.2679014484775186,547d7c88306ba27fadffafd7,Crime and the Social Crisis,0,0,,
2012-02-16,0,0,,,16,0.15097476645186778,547d7ded306ba27fadffb039,"With Cities Under Fire, Syria Hastens Referendum"
2012-02-17,0,0,,,0,0,,
2012-02-18,0,0,,,0,0,,
2012-02-19,0,0,,,66,0.4320827516491461,547d7cfd306ba27fadffaff5,Who Made That Artificial Snow?
2012-02-20,0,0,,,93,0.15932251889421958,547d7e83306ba27fadffb05a,"In Honduras, a Catastrophe Long Foretold"
2012-02-21,0,0,,,0,0,,
2012-02-22,0,0,,,0,0,,
2012-02-23,0,0,,,0,0,,
2012-02-24,297,0.2935144357131573,547d80b9306ba27fadffb0ee,U.N. Panel Accuses Syrian Government of Crimes Against Humanity,409,1.3307160631384143,547d809a306ba27fadffb0ed,U.N. Panel Accuses Syrian Government of Crimes Against Humanity
2012-02-25,0,0,,,0,0,,
2012-02-26,0,0,,,1732,1.4935438658482436,547d7d76306ba27fadffb015,Why Do Innocent People Confess?
2012-02-27,0,0,,,229,0.8145315471391602,547d7fdc306ba27fadffb0b6,Ohio High School Shooting Leaves 1 Student Dead and 4 Wounded
2012-02-28,0,0,,,207,0.7075954150929228,547d7f46306ba27fadffb08e,Doubtful Signs of a Criminal Case Against MF Global
2012-02-29,975332,1.093423391765152,547d7cdb306ba27fadffafed,Inside the Times,17,0.816000109757587,547d7703306ba27fadffae6d,"Ex-Marine Arrested on Gun Charge Had Poor Record, Manhattan Prosecutor Says"
2012-03-01,0,0,,,252,1.911245098070446,547d7640306ba27fadffae33,Virginia s Gift to Gunrunners
2012-03-02,0,0,,,82,0.6717037706238542,547d7c1a306ba27fadffafbe,Venezuela's Gladiators
2012-03-03,0,0,,,0,0,,
2012-03-04,2995,0.05023236840716447,547d815d306ba27fadffb11e,Bearing Witness in Syria: A Correspondent s Last Days,0,0,,
2012-03-05,0,0,,,0,0,,
2012-03-06,298,1.0415053319409953,547d7f45306ba27fadffb08d,Policy Group Caught in Rift Over Direction,1262,0.6370675154756761,547d7f4a306ba27fadffb092,Cato Institute Is Caught in a Rift Over Its Direction
2012-03-07,0,0,,,55,0.9192603313243355,547d7fff306ba27fadffb0bd,"William Heirens, the  Lipstick Killer,  Dies at 83"
2012-03-08,50,0.094141808604808,547d7f20306ba27fadffb086,Say It Loud: Soul King Explained,0,0,,
2012-03-09,0,0,,,0,0,,
2012-03-10,0,0,,,0,0,,
2012-03-11,2178,0.44065216721442724,547d7dc4306ba27fadffb02c,We ll Always Have Darth,0,0,,
2012-03-12,0,0,,,906,0.4385678941613569,547d80e6306ba27fadffb0fd,Health Care Act Offers Roberts a Signature Case
2012-03-13,0,0,,,84,0.5426223025406064,547d80e4306ba27fadffb0fc,A Boy Sergeant Fights at New Bern
2012-03-14,487690,0.8945932625169283,547d7e56306ba27fadffb04e,Big Union Muscle For Obama Campaign,0,0,,
2012-03-15,0,0,,,95,0.5123249951680363,547d7e81306ba27fadffb059,MF Global Workers Expected to Be Called to Testify Before Congress
2012-03-16,0,0,,,93,0.5708026567042005,547d7cfd306ba27fadffaff4,"At City Council Hearing, Police Commissioner Fights Back"
2012-03-17,202,0.38670901442595085,547d80be306ba27fadffb0f4,A Passionate Persona Forged in a Brutal Defeat,5227,0.19391532464401903,547d7ace306ba27fadffaf6e,Politicians Swinging Stethoscopes
2012-03-18,138,0.302698432579636,547d7cdc306ba27fadffaff0,Against Interpretation,168,0.17788507187085764,547d8025306ba27fadffb0c8,"In Yemen, New Leader Faces Threats in the South"
2012-03-19,0,0,,,53,0.8389364126502413,547d7fb8306ba27fadffb0a9,"For 2 Titans of U.S. Court in Newark, Bad Blood"
2012-03-20,0,0,,,1491,0.9232597903223797,547d786d306ba27fadffaec8,Florida Shooting Focuses Attention on 'Stand Your Ground' Law
2012-03-21,0,0,,,115,0.22112303239959752,547d78be306ba27fadffaee0,Ex-Marine From Indiana Takes Deal on Gun Charge
2012-03-22,2262,0.19935504591676492,547d799f306ba27fadffaf1b,Shot to Death in Florida,5562,0.9697108059752644,547d784b306ba27fadffaebf,Pity the Poor Gun Lobby
2012-03-23,0,0,,,926,0.9127100806439746,547d7de7306ba27fadffb033,Shooting Focuses Attention on a Program That Seeks to Avoid Guns
2012-03-24,0,0,,,346,1.0985514291454526,547d7dc4306ba27fadffb02b,Implications Are Far-Reaching in States  Challenge of Federal Health Care Law
2012-03-25,0,0,,,0,0,,
2012-03-26,0,0,,,2035,0.09305169943238364,547d76d8306ba27fadffae5e,Silencing the Guns
2012-03-27,0,0,,,222,0.3904532971967719,547d7804306ba27fadffaeb1,Reflecting on the Trayvon Martin Tragedy
2012-03-28,0,0,,,0,0,,
2012-03-29,0,0,,,12599,0.11019778599373084,547d7a0c306ba27fadffaf3b,"More Guns, Fewer Hoodies"
2012-03-30,536,0.05289222717900485,547d78e8306ba27fadffaeed,The Fatal Flaw in Florida-Style Gun Laws,0,0,,
2012-03-31,0,0,,,446,0.7599708061559783,547d7a7e306ba27fadffaf57,Keith Olbermann: Machine Gun for Hire
2012-04-01,50,0.2502785780550685,547d7bc3306ba27fadffafa7,The Grilling Season,1903,0.472905014700726,547d80e1306ba27fadffb0f8,How the American Action Movie Went Kablooey
2012-04-02,0,0,,,3,0.5288868365579896,547d7a7c306ba27fadffaf56,Trayvon Martin and the Smoking Gun
2012-04-03,0,0,,,0,0,,
2012-04-04,0,0,,,104,1.1891042781680032,547d7fbb306ba27fadffb0b0,U.S. Offers $10 Million Reward for Pakistani Militant Tied to Mumbai Attacks
2012-04-05,36,0.04833510464229643,547d75fa306ba27fadffae25,We Need to Talk About Guns,0,0,,
2012-04-06,1548,0.02383849489410647,547d817d306ba27fadffb122,Why Shiloh Matters,2649,0.8846300521502636,547d78e9306ba27fadffaeef,The Law of the Gun in Florida
2012-04-07,0,0,,,0,0,,
2012-04-08,0,0,,,0,0,,
2012-04-09,6,0.13436156992615753,547d7727306ba27fadffae76,Talking About Gun Control,1765,1.0353801286485016,547d7f6c306ba27fadffb096,Live From the Cutting Room Floor
2012-04-10,0,0,,,775,0.5698808146176184,547d77dc306ba27fadffaea1,Former Skeptic Now Embraces Divisive Tactic
2012-04-11,0,0,,,112,0.6222595117647233,547d7640306ba27fadffae34,Florida Prosecutor to Release 'New Information' About Trayvon Martin Shooting
2012-04-12,10,0.14819685067414426,547d75d3306ba27fadffae1c,"Keep, Bear and Use",502,0.26530001083542587,547d7ef6306ba27fadffb07b,"No, I'm the Narrator"
2012-04-13,0,0,,,1971,0.9736874922539754,547d7a09306ba27fadffaf36,N.R.A. s Influence Seen in Expansion of Self-Defense Laws
2012-04-14,116,0.2437859242042921,547d8134306ba27fadffb110,Chasing Another Gold and Honoring the Past,410,0.9983743393203498,547d7642306ba27fadffae36,Romney Assures N.R.A. of Support for Gun Rights
2012-04-15,488354,1.509600089957713,547d8138306ba27fadffb115,30 Seconds With Christie Rampone: Chasing Another Gold and Honoring the Past,3689,0.9829642182070322,547d7f95306ba27fadffb0a2,When Is a Flip Not a Flop?
2012-04-16,0,0,,,647,0.5420922227801407,547d7f71306ba27fadffb09b,Complex Attack by Taliban Sends Message to the West
2012-04-17,2850,0.3651444464590927,547d786f306ba27fadffaecb,Embarrassed by Bad Laws,23,0.2446572914296603,547d7aa7306ba27fadffaf61,"Second Amendment and Beyond: Pondering Gun Rights, Laws and Culture"
2012-04-18,0,0,,,283,0.4471749363528432,547d782c306ba27fadffaebd,Martin Death Spurs Group to Readjust Policy Focus
2012-04-19,0,0,,,486,0.18496354460702671,547d7c63306ba27fadffafd0,"Lead by Example, Clinton Tells Sustainability Forum"
2012-04-20,0,0,,,83,0.8330188078331272,547d75f6306ba27fadffae1f,Task Force Appointed to Look at Florida Gun Laws
2012-04-21,0,0,,,1387,0.17959113331188684,547d79e7306ba27fadffaf2e,Concern in G.O.P. Over State Focus on Social Issues
2012-04-22,0,0,,,0,0,,
2012-04-23,430,0.6580403775519318,547d810a306ba27fadffb103,Shift on Executive Power Lets Obama Bypass Rivals,21809,0.46154330460681836,547d810d306ba27fadffb107,Shift on Executive Power Lets Obama Bypass Rivals
2012-04-24,0,0,,,6092,0.7336666355546578,547d7a84306ba27fadffaf5c,New Fashion Wrinkle: Stylishly Hiding the Gun
2012-04-25,0,0,,,7553,0.3673061159260627,547d75fa306ba27fadffae24,"I Hunt, but the N.R.A. Isn t for Me"
2012-04-26,11,0.097618168191306,547d7bed306ba27fadffafb1,Support for Same-Sex Marriage Is Up,62,0.01941289006010899,547d76fd306ba27fadffae65,Gov. Scott Rounds Up the Usual Zealots
2012-04-27,0,0,,,149,0.5403158239721404,547d76fa306ba27fadffae64,"At a Bronx Vigil Nearly a Year After a Killing, a Man Is Shot Dead"
2012-04-28,0,0,,,2186,0.7766763148415882,547d77bb306ba27fadffae9e,"Police Chiefs Focus on Disparities in Gun Violence, With an Eye Toward Solutions"
2012-04-29,0,0,,,0,0,,
